"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2014,9,9,1,NA,9,9,9,NA,0,1,1,1,0,1,0,1,1,1,0,9,NA,9,9,9,NA,-21
"2",2015,3,10,1,10,NA,NA,NA,10,1,0,0,0,1,2,1,1,1,1,1,9.5,10,9,9,9,10,-15
"3",2015,4,8.5,2,8.5,NA,NA,8.5,NA,2,0,0,2,0,4,3,1,1,3,1,9,9,9,9,8.66666666666667,10,-14
"4",2015,7,7.8,1,7.8,NA,NA,NA,7.8,1,0,0,0,1,5,4,1,1,3,2,8.76,8.7,9,9,8.66666666666667,8.9,-11
"5",2015,8,8.15,2,NA,8.15,NA,8.15,NA,0,2,0,2,0,7,4,3,1,5,2,8.58571428571429,8.7,8.43333333333333,9,8.46,8.9,-10
"6",2015,9,7.5,7,7.83333333333333,7.25,NA,7.9,6.5,3,4,0,5,2,14,7,7,1,10,4,8.04285714285714,8.32857142857143,7.75714285714286,9,8.18,7.7,-9
"7",2015,10,7.43333333333333,3,8.3,7,NA,NA,7.43333333333333,1,2,0,0,3,17,8,9,1,10,7,7.93529411764706,8.325,7.58888888888889,9,8.18,7.58571428571429,-8
"8",2015,11,8.5,1,8.5,NA,NA,NA,8.5,1,0,0,0,1,18,9,9,1,10,8,7.96666666666667,8.34444444444444,7.58888888888889,9,8.18,7.7,-7
"9",2015,12,7,2,7,NA,NA,NA,7,2,0,0,0,2,20,11,9,1,10,10,7.87,8.1,7.58888888888889,9,8.18,7.56,-6
"10",2016,1,7.5,2,8,7,NA,NA,7.5,1,1,0,0,2,22,12,10,1,10,12,7.83636363636364,8.09166666666667,7.53,9,8.18,7.55,-5
"11",2016,3,8,2,7,9,NA,NA,8,1,1,0,0,2,24,13,11,1,10,14,7.85,8.00769230769231,7.66363636363636,9,8.18,7.61428571428571,-3
"12",2016,4,7.1,1,7.1,NA,NA,NA,7.1,1,0,0,0,1,25,14,11,1,10,15,7.82,7.94285714285714,7.66363636363636,9,8.18,7.58,-2
"13",2016,5,7.5,2,7.5,NA,NA,NA,7.5,2,0,0,0,2,27,16,11,1,10,17,7.7962962962963,7.8875,7.66363636363636,9,8.18,7.57058823529412,-1
"14",2016,6,7.64390243902439,41,8.23333333333333,7.025,7.2,8.05555555555556,7.528125,21,20,5,9,32,68,37,31,6,19,49,7.70441176470588,8.08378378378378,7.25161290322581,7.5,8.12105263157895,7.54285714285714,0
"15",2016,7,7.6,97,8.04193548387097,6.81714285714286,7.5625,7.69047619047619,7.575,62,35,8,21,76,165,99,66,14,40,125,7.6430303030303,8.05757575757576,7.02121212121212,7.53571428571429,7.895,7.5624,1
"16",2016,8,7.68039647577092,227,8.11374045801527,7.0890625,7.10714285714286,7.75625,7.66005586592179,131,96,28,48,179,392,230,162,42,88,304,7.66466836734694,8.0895652173913,7.06141975308642,7.25,7.81931818181818,7.61990131578947,2
"17",2016,9,7.3225,120,7.88245614035088,6.81587301587302,7.00434782608696,7.5046875,7.25625,57,63,23,32,88,512,287,225,65,120,392,7.58447265625,8.04843205574913,6.99266666666667,7.16307692307692,7.73541666666667,7.53826530612245,3
"18",2016,10,7.27241630252101,119,7.80833333333333,6.9101061971831,7.43157894736842,7.425,7.23386884210526,48,71,19,24,95,631,335,296,84,144,487,7.52562209191759,8.01402985074627,6.97286331081081,7.22380952380952,7.68368055555555,7.47888611909651,4
"19",2016,11,7.30220183486239,109,7.90722222222222,6.70818181818182,7.08125,6.9145,7.38932584269663,54,55,16,20,89,740,389,351,100,164,576,7.49271289189189,7.99920308483291,6.931389002849,7.201,7.58987804878049,7.4650478125,5
"20",2016,12,7.22298507462687,67,7.78666666666667,6.76594594594595,7.32857142857143,7.24166666666667,7.21890909090909,30,37,7,12,55,807,419,388,107,176,631,7.47031913258984,7.98398568019093,6.91561221649485,7.20934579439252,7.56613636363636,7.44359356576862,6
"21",2017,1,7.20722222222222,90,7.66428571428571,6.80729166666667,7.14375,6.71875,7.31283783783784,42,48,16,16,74,897,461,436,123,192,705,7.44392144927536,7.9548590021692,6.90368701834862,7.20081300813008,7.49552083333333,7.42986885106383,7
"22",2017,2,7.23583333333333,60,7.5109375,6.92142857142857,7.3,6.90833333333333,7.31770833333333,32,28,5,12,48,957,493,464,128,204,753,7.43087517241379,7.92604462474645,6.90475762931035,7.2046875,7.46098039215686,7.42271917662683,8
"23",2017,3,7.36842105263158,114,7.91796875,6.665,6.88636363636364,7.225,7.3953125,64,50,11,18,96,1071,557,514,139,222,849,7.42422739495798,7.92511669658887,6.88143490272374,7.1794964028777,7.44184684684685,7.41962018845701,9
"24",2017,4,7.16396396396396,111,7.74255319148936,6.7390625,6.925,7.09090909090909,7.18202247191011,47,64,20,22,89,1182,604,578,159,244,938,7.39978641285956,7.91091059602649,6.86567048442907,7.14748427672956,7.41020491803279,7.39707626865672,10
"25",2017,5,7.37008928571429,112,7.94310344827586,6.75462962962963,6.62666666666667,7.57058823529412,7.33421052631579,58,54,15,17,95,1294,662,632,174,261,1033,7.39721602782071,7.91373111782477,6.8561828164557,7.10258620689655,7.42065134099617,7.39129481122943,11
"26",2017,6,7.03112244897959,98,7.38333333333333,6.73207547169811,6.89230769230769,6.51666666666667,7.12409638554217,45,53,13,15,83,1392,707,685,187,276,1116,7.37144219827586,7.87997171145686,6.84658035036496,7.0879679144385,7.37152173913043,7.37142252688172,12
"27",2017,7,7.34252631578947,95,8.01794871794872,6.87214285714286,7.13461538461539,7.25,7.35590361445783,39,56,13,12,83,1487,746,741,200,288,1199,7.36959484868864,7.88718498659517,6.8485121997301,7.091,7.36645833333333,7.37034824020017,13
