"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2010,12,7.92857142857143,14,8.14285714285714,7.71428571428571,7,6.66666666666667,8.27272727272727,7,7,2,3,11,14,7,7,2,3,11,7.92857142857143,8.14285714285714,7.71428571428571,7,6.66666666666667,8.27272727272727,-10
"2",2011,1,7.89583333333333,12,8.95,7.14285714285714,7.5,7.08333333333333,8.16666666666667,5,7,2,3,9,26,12,14,4,6,20,7.91346153846154,8.47916666666667,7.42857142857143,7.25,6.875,8.225,-9
"3",2011,2,6.625,4,8,6.16666666666667,7.5,3,7.83333333333333,1,3,1,1,3,30,13,17,5,7,23,7.74166666666667,8.44230769230769,7.20588235294118,7.3,6.32142857142857,8.17391304347826,-8
"4",2011,3,8.25,4,8,8.33333333333333,7.5,7,8.66666666666667,1,3,2,1,3,34,14,20,7,8,26,7.80147058823529,8.41071428571428,7.375,7.35714285714286,6.40625,8.23076923076923,-7
"5",2011,4,6.75,6,7,6.625,6.25,7,6.7,2,4,2,1,5,40,16,24,9,9,31,7.64375,8.234375,7.25,7.11111111111111,6.47222222222222,7.98387096774194,-6
"6",2011,5,7.5,4,7,8,NA,NA,7.5,2,2,0,0,4,44,18,26,9,9,35,7.63068181818182,8.09722222222222,7.30769230769231,7.11111111111111,6.47222222222222,7.92857142857143,-5
"7",2011,6,7.625,4,6.5,8,NA,NA,7.625,1,3,0,0,4,48,19,29,9,9,39,7.63020833333333,8.01315789473684,7.37931034482759,7.11111111111111,6.47222222222222,7.8974358974359,-4
"8",2011,7,6.5,2,8,5,NA,NA,6.5,1,1,0,0,2,50,20,30,9,9,41,7.585,8.0125,7.3,7.11111111111111,6.47222222222222,7.82926829268293,-3
"9",2011,8,7.5,4,8,7,7,NA,7.5,2,2,2,0,4,54,22,32,11,9,45,7.5787037037037,8.01136363636364,7.28125,7.09090909090909,6.47222222222222,7.8,-2
"10",2011,9,6.81666666666667,6,8.75,5.85,NA,9.5,6.28,2,4,0,1,5,60,24,36,11,10,50,7.5025,8.07291666666667,7.12222222222222,7.09090909090909,6.775,7.648,-1
