"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2019,12,8,1,8,NA,NA,NA,8,1,0,0,0,1,1,1,0,0,0,1,8,8,NA,NA,NA,8,-2
"2",2020,1,9,1,NA,9,NA,NA,9,0,1,0,0,1,2,1,1,0,0,2,8.5,8,9,NA,NA,8.5,-1
"3",2020,2,7.5,12,6.66666666666667,7.77777777777778,NA,7.25,7.625,3,9,0,4,8,14,4,10,0,4,10,7.64285714285714,7,7.9,NA,7.25,7.8,0
"4",2020,3,8.27222222222222,18,8.78,7.6375,NA,9,8.22941176470588,10,8,0,1,17,32,14,18,0,5,27,7.996875,8.27142857142857,7.78333333333333,NA,7.6,8.07037037037037,1
"5",2020,4,7.375,12,8.21428571428571,6.2,NA,NA,7.375,7,5,0,0,12,44,21,23,0,5,39,7.82727272727273,8.25238095238095,7.43913043478261,NA,7.6,7.85641025641026,2
"6",2020,5,7.95833333333333,30,8.703125,7.10714285714286,NA,8.625,7.85576923076923,16,14,0,4,26,74,37,37,0,9,65,7.8804054054054,8.4472972972973,7.31351351351351,NA,8.05555555555556,7.85615384615385,3
"7",2020,6,7.90208333333333,24,8.46111111111111,7.56666666666667,10,7,8.03095238095238,9,15,1,3,21,98,46,52,1,12,86,7.88571428571429,8.45,7.38653846153846,10,7.79166666666667,7.89883720930233,4
"8",2020,7,8.33142857142857,14,8.868,8.03333333333333,7,9,8.28,5,9,1,1,13,112,51,61,2,13,99,7.94142857142857,8.49098039215686,7.48196721311475,8.5,7.88461538461539,7.94888888888889,5
"9",2020,8,7.6592,5,6.996,7.825,8.3,NA,7.6592,1,4,1,0,5,117,52,65,3,13,104,7.92936752136752,8.46223076923077,7.50307692307692,8.43333333333333,7.88461538461539,7.93496153846154,6
"10",2020,9,7.71803941176471,17,8.95809571428571,6.85,8,7.3,7.84666692307692,7,10,1,4,13,134,59,75,4,17,117,7.90255723880597,8.52106220338983,7.416,8.325,7.74705882352941,7.92515102564103,7
"11",2020,10,8.33786666666667,150,8.5795652173913,7.54371428571429,NA,8.02,8.38676923076923,115,35,0,20,130,284,174,110,4,37,247,8.13247419014084,8.55972798850575,7.45663636363636,8.325,7.89459459459459,8.1681079757085,8
"12",2020,11,8.21197841584158,505,8.43997161458333,7.48842975206612,7.17291666666667,7.78275862068966,8.26767136465324,384,121,24,58,447,789,558,231,28,95,694,8.1833609252218,8.477315,7.47329004329004,7.3375,7.82631578947368,8.23223597982709,9
"13",2020,12,8.17236286245353,538,8.41859249370277,7.4790780141844,7.42,8.09627118644068,8.18173532359081,397,141,25,59,479,1327,955,372,53,154,1173,8.17890202712886,8.45290365445026,7.47548387096774,7.37641509433962,7.92974025974026,8.21161380221654,10
"14",2021,1,8.14651657200811,493,8.4279039481268,7.4777397260274,7.34545454545455,8.2705,8.13189721088435,347,146,22,52,441,1820,1302,518,75,206,1614,8.17012948351648,8.44624090629801,7.47611969111969,7.36733333333333,8.0157572815534,8.18983250309789,11
