"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2012,2,7.5,2,8,7,NA,7.5,NA,1,1,0,2,0,2,1,1,0,2,0,7.5,8,7,NA,7.5,NA,-21
"2",2012,3,8.5,1,NA,8.5,8.5,8.5,NA,0,1,1,1,0,3,1,2,1,3,0,7.83333333333333,8,7.75,8.5,7.83333333333333,NA,-20
"3",2012,6,7.5,2,NA,7.5,7.5,8,7,0,2,2,1,1,5,1,4,3,4,1,7.7,8,7.625,7.83333333333333,7.875,7,-17
"4",2012,8,7,3,NA,7,NA,7,7,0,3,0,2,1,8,1,7,3,6,2,7.4375,8,7.35714285714286,7.83333333333333,7.58333333333333,7,-15
"5",2012,11,7,1,NA,7,NA,NA,7,0,1,0,0,1,9,1,8,3,6,3,7.38888888888889,8,7.3125,7.83333333333333,7.58333333333333,7,-12
"6",2013,1,7,1,NA,7,NA,NA,7,0,1,0,0,1,10,1,9,3,6,4,7.35,8,7.27777777777778,7.83333333333333,7.58333333333333,7,-10
"7",2013,8,8.44444444444444,9,8.5,8.25,NA,8,8.57142857142857,7,2,0,2,7,19,8,11,3,8,11,7.86842105263158,8.4375,7.45454545454545,7.83333333333333,7.6875,8,-3
"8",2013,9,8.57142857142857,7,8.33333333333333,8.75,10,9,8.4,3,4,1,2,5,26,11,15,4,10,16,8.05769230769231,8.40909090909091,7.8,8.375,7.95,8.125,-2
"9",2013,10,7.83333333333333,6,8.5,7.5,7.5,7.5,8,2,4,2,2,4,32,13,19,6,12,20,8.015625,8.42307692307692,7.73684210526316,8.08333333333333,7.875,8.1,-1
"10",2013,11,7.43,25,8.06666666666667,6.475,8.75,7.375,7.46666666666667,15,10,1,10,15,57,28,29,7,22,35,7.75877192982456,8.23214285714286,7.30172413793103,8.17857142857143,7.64772727272727,7.82857142857143,0
"11",2013,12,7.71384615384615,65,8.15714285714286,6.90434782608696,7.6,8.38947368421053,7.43478260869565,42,23,5,19,46,122,70,52,12,41,81,7.73483606557377,8.18714285714286,7.12596153846154,7.9375,7.99146341463415,7.60493827160494,1
"12",2014,1,7.78720930232558,86,8.35384615384615,6.92058823529412,6.66666666666667,8,7.70483870967742,52,34,9,24,62,208,122,86,21,65,143,7.75649038461538,8.25819672131148,7.04476744186047,7.39285714285714,7.99461538461538,7.64825174825175,2
"13",2014,2,7.87674418604651,43,8.27692307692308,7.26470588235294,8,7.77647058823529,7.94230769230769,26,17,3,17,26,251,148,103,24,82,169,7.77709163346614,8.26148648648649,7.08106796116505,7.46875,7.94939024390244,7.69349112426036,3
"14",2014,3,7.6484375,32,8.0921052631579,7,6,7.22916666666667,7.9,19,13,1,12,20,283,167,116,25,94,189,7.76254416961131,8.24221556886228,7.07198275862069,7.41,7.85744680851064,7.71534391534392,4
"15",2014,4,7.67608695652174,46,8.15384615384615,7.055,7.125,7.5,7.70769230769231,26,20,4,7,39,329,193,136,29,101,228,7.75045592705167,8.23031088082902,7.06948529411765,7.37068965517241,7.83267326732673,7.7140350877193,5
"16",2014,5,7.52258064516129,62,8.2258064516129,6.81935483870968,7.2,7.625,7.498,31,31,10,12,50,391,224,167,39,113,278,7.71432225063939,8.2296875,7.02305389221557,7.32692307692308,7.81061946902655,7.67517985611511,6
"17",2014,6,7.73636363636364,44,8.01538461538462,7.33333333333333,7.33333333333333,7.25,7.89848484848485,26,18,3,11,33,435,250,185,42,124,311,7.71655172413793,8.2074,7.05324324324324,7.32738095238095,7.76088709677419,7.69887459807074,7
"18",2014,7,7.66206896551724,58,8.275,7.00535714285714,7.18846153846154,8.22272727272727,7.53085106382979,30,28,13,11,47,493,280,213,55,135,358,7.71014198782962,8.21464285714286,7.04694835680751,7.29454545454545,7.79851851851852,7.6768156424581,8
"19",2014,8,7.54245283018868,53,7.7734375,7.19047619047619,7.5,7.10666666666667,7.71447368421053,32,21,7,15,38,546,312,234,62,150,396,7.69386446886447,8.16939102564102,7.05982905982906,7.31774193548387,7.72933333333333,7.68042929292929,9
"20",2014,9,8,39,8.31481481481481,7.29166666666667,6.75,8.04545454545454,7.98214285714286,27,12,6,11,28,585,339,246,68,161,424,7.71427350427351,8.18097345132743,7.07113821138211,7.26764705882353,7.75093167701863,7.70035377358491,10
"21",2014,10,7.75714285714286,56,8.11282051282051,6.94117647058824,6.125,7.425,7.84772727272727,39,17,4,12,44,641,378,263,72,173,468,7.71801872074883,8.1739417989418,7.06273764258555,7.20416666666667,7.72832369942196,7.7142094017094,11
"22",2014,11,7.38704545454545,44,7.65238095238095,7.14478260869565,7.71428571428571,7.60230769230769,7.29677419354839,21,23,7,13,31,685,399,286,79,186,499,7.69675912408759,8.14649122807017,7.06933566433567,7.2493670886076,7.71951612903226,7.68827655310621,12
"23",2014,12,7.57777777777778,36,8.19444444444444,6.96111111111111,7.81428571428571,6.84444444444444,7.82222222222222,18,18,7,9,27,721,417,304,86,195,526,7.69081830790569,8.14856115107914,7.06292763157895,7.2953488372093,7.6791282051282,7.69515209125475,13
"24",2015,1,7.61571428571429,70,7.93555555555556,7.04,7.44444444444444,7.96666666666667,7.52,45,25,9,15,55,791,462,329,95,210,581,7.68417193426043,8.12781385281385,7.06118541033435,7.30947368421053,7.69966666666666,7.67857142857143,14
"25",2015,2,7.51126984126984,63,8.128125,6.87451612903226,6.6,7.57692307692308,7.4942,32,31,10,13,50,854,494,360,105,223,631,7.6714168618267,8.12783400809717,7.04511111111111,7.24190476190476,7.69251121076233,7.66396196513471,15
"26",2015,3,7.83055555555556,36,8.136,7.13636363636364,7.5,7.5,7.88387096774194,25,11,7,5,31,890,519,371,112,228,662,7.67785393258427,8.12822736030828,7.0478167115903,7.25803571428572,7.68828947368421,7.67425981873112,16
"27",2015,4,7.72972972972973,37,8.125,7,7,7.5,7.7741935483871,24,13,1,6,31,927,543,384,113,234,693,7.67992448759439,8.1280847145488,7.04619791666667,7.25575221238938,7.68346153846154,7.67873015873016,17
"28",2015,5,7.25645161290323,31,8.1375,6.7,6.39090909090909,7.58125,7.14347826086957,12,19,11,8,23,958,555,403,124,242,716,7.66622129436326,8.12828828828829,7.02987593052109,7.17903225806452,7.6800826446281,7.66153631284916,18
"29",2015,6,7.59111111111111,45,8.196,6.835,7.5,7.53076923076923,7.615625,25,20,5,13,32,1003,580,423,129,255,748,7.66285144566301,8.13120689655172,7.02066193853428,7.19147286821705,7.67247058823529,7.65957219251337,19
"30",2015,7,7.82051282051282,39,8.20833333333333,7.2,7,7.65384615384615,7.90384615384615,24,15,5,13,26,1042,604,438,134,268,774,7.66875239923225,8.13427152317881,7.02680365296804,7.18432835820896,7.6715671641791,7.66777777777778,20
"31",2015,8,7.54,45,8.01363636363636,7.08695652173913,7.07142857142857,7.56,7.5375,22,23,7,5,40,1087,626,461,141,273,814,7.66342226310948,8.13003194888179,7.02980477223428,7.17872340425532,7.66952380952381,7.66137592137592,21
"32",2015,9,7.26818181818182,33,8.05,6.4375,7.66666666666667,7.65,7.21551724137931,17,16,3,4,29,1120,643,477,144,277,843,7.65177678571429,8.12791601866252,7.00993710691824,7.18888888888889,7.66924187725632,7.64603795966785,22
"33",2015,10,7.7452380952381,42,8.02173913043478,7.41052631578947,7.625,6.83333333333333,7.81538461538462,23,19,8,3,39,1162,666,496,152,280,882,7.65515490533563,8.12424924924925,7.02528225806452,7.21184210526316,7.66028571428571,7.65352607709751,23
"34",2015,11,7.29803921568627,51,7.81379310344828,6.61818181818182,6.825,7.09166666666667,7.36153846153846,29,22,8,12,39,1213,695,518,160,292,921,7.64014014839242,8.11129496402877,7.00799227799228,7.1925,7.63691780821918,7.64116178067318,24
"35",2015,12,7.48709677419355,62,7.990625,6.95,7.14285714285714,7.74166666666667,7.426,32,30,14,12,50,1275,727,548,174,304,971,7.63269803921569,8.10598349381018,7.00481751824818,7.18850574712644,7.64105263157895,7.63008238928939,25
"36",2016,1,7.75322580645161,62,8.13157894736842,7.15416666666667,7.25,7.38888888888889,7.81509433962264,38,24,8,9,53,1337,765,572,182,313,1024,7.63828721017203,8.10725490196078,7.01108391608392,7.19120879120879,7.63380191693291,7.639658203125,26
"37",2016,2,7.50425531914894,47,7.92608695652174,7.1,7.08333333333333,7,7.5925,23,24,6,7,40,1384,788,596,188,320,1064,7.63373554913295,8.10196700507614,7.0146644295302,7.18776595744681,7.6199375,7.63788533834586,27
"38",2016,3,7.64146341463415,41,8.04642857142857,6.76923076923077,6.66666666666667,6,7.77105263157895,28,13,6,3,38,1425,816,609,194,323,1102,7.63395789473684,8.1000612745098,7.00942528735632,7.17164948453608,7.60489164086687,7.64247731397459,28
"39",2016,4,7.71705882352941,51,8.06275862068965,7.26136363636364,7.28571428571429,8.39625,7.5906976744186,29,22,7,8,43,1476,845,631,201,331,1145,7.63682926829268,8.09878106508875,7.01820919175911,7.17562189054726,7.62401812688822,7.6405327510917,29
"40",2016,5,7.59565217391304,46,8.16296296296296,6.78947368421053,6.75,7.65833333333333,7.57352941176471,27,19,6,12,34,1522,872,650,207,343,1179,7.63558475689882,8.10076834862385,7.01152307692308,7.16328502415459,7.62521865889213,7.63860050890585,30
"41",2016,6,7.35545454545455,55,7.73970588235294,6.73333333333333,6.78571428571429,7.23611111111111,7.41351351351351,34,21,7,18,37,1577,906,671,214,361,1216,7.62581483830057,8.08721854304635,7.00281669150522,7.15093457943925,7.60581717451524,7.63175164473684,31
