"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2005,11,7.71428571428571,7,8,7,NA,7,8.25,5,2,0,3,4,7,5,2,0,3,4,7.71428571428571,8,7,NA,7,8.25,0
"2",2005,12,7.36363636363636,11,7.55555555555556,6.5,6,7.44444444444444,7,9,2,1,9,2,18,14,4,1,12,6,7.5,7.71428571428571,6.75,6,7.33333333333333,7.83333333333333,1
"3",2006,1,7.1875,8,7.41666666666667,6.5,NA,7.625,6.75,6,2,0,4,4,26,20,6,1,16,10,7.40384615384615,7.625,6.66666666666667,6,7.40625,7.4,2
"4",2006,2,6.375,4,6.75,6,7,7,5.75,2,2,1,2,2,30,22,8,2,18,12,7.26666666666667,7.54545454545455,6.5,6.5,7.36111111111111,7.125,3
"5",2006,3,7.22272727272727,11,7.575,6.8,NA,7.63571428571429,6.5,6,5,0,7,4,41,28,13,2,25,16,7.25487804878049,7.55178571428571,6.61538461538461,6.5,7.438,6.96875,4
"6",2006,4,6.5,3,6.75,6,NA,6.75,6,2,1,0,2,1,44,30,14,2,27,17,7.20340909090909,7.49833333333333,6.57142857142857,6.5,7.38703703703704,6.91176470588235,5
"7",2006,5,6.81666666666667,15,7.44444444444444,5.875,NA,7.10714285714286,6.5625,9,6,0,7,8,59,39,20,2,34,25,7.10508474576271,7.48589743589744,6.3625,6.5,7.32941176470588,6.8,6
"8",2006,6,8,10,8,8,8,8.25,7.625,9,1,1,6,4,69,48,21,3,40,29,7.23478260869565,7.58229166666667,6.44047619047619,7,7.4675,6.91379310344828,7
"9",2006,7,7.11764705882353,17,7.77777777777778,6.375,NA,7.21428571428571,7.05,9,8,0,7,10,86,57,29,3,47,39,7.21162790697674,7.61315789473684,6.42241379310345,7,7.42978723404255,6.94871794871795,8
"10",2006,8,7,10,7.83333333333333,5.75,7,6.66666666666667,7.5,6,4,1,6,4,96,63,33,4,53,43,7.18958333333333,7.63412698412698,6.34090909090909,7,7.34339622641509,7,9
"11",2006,9,6.83333333333333,15,6.95454545454545,6.5,NA,6.42857142857143,7.1875,11,4,0,7,8,111,74,37,4,60,51,7.14144144144144,7.53310810810811,6.35810810810811,7,7.23666666666667,7.02941176470588,10
"12",2006,10,7.1,8,7.36,6.66666666666667,NA,7.16,7,5,3,0,5,3,119,79,40,4,65,54,7.13865546218487,7.52215189873418,6.38125,7,7.23076923076923,7.02777777777778,11
"13",2006,11,7.44117647058824,17,7.56666666666667,6.5,NA,7.54166666666667,7.2,15,2,0,12,5,136,94,42,4,77,59,7.17647058823529,7.52925531914894,6.38690476190476,7,7.27922077922078,7.04237288135593,12
"14",2006,12,7.045,40,7.65925925925926,5.76923076923077,7,7.30714285714286,6.90384615384615,27,13,1,14,26,176,121,55,5,91,85,7.14659090909091,7.55826446280992,6.24090909090909,7,7.28351648351648,7,13
"15",2007,1,7.2325,40,7.525,6.0625,6,7.44615384615385,7.12962962962963,32,8,1,13,27,216,153,63,6,104,112,7.1625,7.55130718954248,6.21825396825397,6.83333333333333,7.30384615384615,7.03125,14
"16",2007,2,7.34403647058824,34,7.5,6.74246285714286,6,7.23529411764706,7.45277882352941,27,7,1,17,17,250,180,70,7,121,129,7.18718896,7.54361111111111,6.27067485714286,6.71428571428571,7.29421487603306,7.08680031007752,15
"17",2007,3,6.86,20,7.26666666666667,6.25,NA,6.72,7,12,8,0,10,10,270,192,78,7,131,139,7.16295274074074,7.52630208333333,6.26855435897436,6.71428571428571,7.25038167938931,7.08055568345324,16
"18",2007,4,6.76086956521739,23,7.07142857142857,6.27777777777778,8,6.59090909090909,6.91666666666667,14,9,1,11,12,293,206,87,8,142,151,7.13138989761092,7.49538834951456,6.26950850574713,6.875,7.19929577464789,7.06753139072848,17
"19",2007,5,7.14642857142857,28,7.21666666666667,7.02,8,7.61538461538461,6.74,18,10,1,13,15,321,224,97,9,155,166,7.13270168224299,7.47299107142857,6.3468787628866,7,7.2341935483871,7.03793518072289,18
"20",2007,6,7.63333333333333,15,7.88461538461539,6,NA,7.6,7.65,13,2,0,5,10,336,237,99,9,160,176,7.15505130952381,7.49556962025316,6.33987111111111,7,7.245625,7.07271159090909,19
"21",2007,7,6.88461538461539,26,7.4375,6,7,6.71428571428571,7.08333333333333,16,10,1,14,12,362,253,109,10,174,188,7.13562773480663,7.49189723320158,6.30869027522936,7,7.20287356321839,7.07338957446808,20
"22",2007,8,7.3203125,32,7.6375,6.79166666666667,6.5,7.00384615384615,7.53684210526316,20,12,1,13,19,394,273,121,11,187,207,7.15062751269035,7.5025641025641,6.35658876033058,6.95454545454545,7.18903743315508,7.11592869565217,21
"23",2007,9,7.284375,32,7.81176470588235,6.68666666666667,NA,7.36923076923077,7.22631578947368,17,15,0,13,19,426,290,136,11,200,226,7.16067427230047,7.52068965517241,6.39299441176471,6.95454545454545,7.20075,7.12520902654867,22
"24",2007,10,7.18571428571429,21,7.1,7.35714285714286,7,7.34,7.04545454545455,14,7,2,10,11,447,304,143,13,210,237,7.16185064876957,7.50131578947368,6.44019048951049,6.96153846153846,7.20738095238095,7.12150734177215,23
"25",2007,11,7.44754098360656,61,7.44230769230769,7.45681818181818,NA,7.56538461538462,7.36,39,22,0,26,35,508,343,165,13,236,272,7.19615598425197,7.49460641399417,6.57574084848485,6.96153846153846,7.24682203389831,7.15219573529412,24
"26",2007,12,7.464375,80,7.68709677419355,6.69722222222222,7.35,7.64186046511628,7.25810810810811,62,18,5,43,37,588,405,183,18,279,309,7.23264836734694,7.52407407407407,6.58768983606557,7.06944444444444,7.30770609318996,7.16487779935275,25
"27",2008,1,7.1268115942029,69,7.42647058823529,6.27777777777778,7.5,7.18571428571429,7.06617647058824,51,18,2,35,34,657,456,201,20,314,343,7.22153308980213,7.51315789473684,6.55993651741293,7.1125,7.29410828025478,7.1550939941691,26
"28",2008,2,7.32452830188679,53,7.84,6.65217391304348,6.625,7.421875,7.17619047619048,30,23,4,32,21,710,486,224,24,346,364,7.22922146478873,7.53333333333333,6.56940732142857,7.03125,7.30592485549133,7.1563110989011,27
"29",2008,3,7.08888888888889,54,7.41081081081081,6.38823529411765,7.125,7.19655172413793,6.964,37,17,4,29,25,764,523,241,28,375,389,7.21930267015707,7.52466539196941,6.55662755186722,7.04464285714286,7.29746666666667,7.14395177377892,28
"30",2008,4,7.05384615384615,52,7.23636363636364,6.73684210526316,6.625,7.10454545454545,7.01666666666667,33,19,4,22,30,816,556,260,32,397,419,7.20875887254902,7.50755395683453,6.56979707692308,6.9921875,7.2867758186398,7.13483828162291,29
"31",2008,5,6.953125,32,7.1304347826087,6.5,4,6.84210526315789,7.11538461538461,23,9,1,19,13,848,579,269,33,416,432,7.19911231132075,7.49257340241796,6.56746185873606,6.90151515151515,7.26646634615385,7.13425287037037,30
"32",2008,6,7.04,30,7.41,6.3,6.5,7.51818181818182,6.76315789473684,20,10,2,11,19,878,599,279,35,427,451,7.19367567198178,7.489816360601,6.55787541218638,6.87857142857143,7.27295081967213,7.11861915742794,31
"33",2008,7,7.23333333333333,45,7.58620689655172,6.59375,6,7.22222222222222,7.24074074074074,29,16,4,18,27,923,628,295,39,445,478,7.19560914409534,7.49426751592357,6.55982115254237,6.78846153846154,7.27089887640449,7.12551723849372,32
"34",2008,8,7.06818181818182,44,7.45,6.25,6.5,7.30769230769231,6.72222222222222,30,14,2,26,18,967,658,309,41,471,496,7.18981100310238,7.49224924012158,6.54578394822006,6.77439024390244,7.27292993630573,7.11088153225806,33
"35",2008,9,7.0974358974359,39,7.52173913043478,6.4875,5.8,6.67647058823529,7.42272727272727,23,16,5,17,22,1006,681,325,46,488,518,7.18622986083499,7.49324522760646,6.54291458461538,6.66847826086957,7.25215163934426,7.12412594594595,34
"36",2008,10,6.96308181818182,33,7.14285714285714,6.648475,7,7.2909,6.75,21,12,2,13,20,1039,702,337,48,501,538,7.17914238691049,7.48276353276353,6.54667341246291,6.68229166666667,7.25315708582834,7.11021791821561,35
"37",2008,11,6.84363636363636,55,7.06666666666667,6.42105263157895,7.5,7.525,6.56410256410256,36,19,2,16,39,1094,738,356,50,517,577,7.16227508226691,7.46246612466125,6.53996893258427,6.715,7.26157001934236,7.07330544194107,36
"38",2008,12,7.15652173913043,69,7.42291666666667,6.54761904761905,7.08333333333333,7.04347826086957,7.21304347826087,48,21,6,23,46,1163,786,377,56,540,623,7.16193374032674,7.46005089058524,6.540395066313,6.75446428571429,7.25228092592593,7.08362317817014,37
"39",2009,1,7.34,80,7.55333333333333,6.7,7.14285714285714,7.25,7.38333333333333,60,20,7,26,54,1243,846,397,63,566,677,7.17339415929204,7.46666666666667,6.54843561712846,6.79761904761905,7.25217614840989,7.10752915805022,38
"40",2009,2,6.86584158415842,101,7.01854838709677,6.62307692307692,6.625,6.775,6.90797101449275,62,39,8,32,69,1344,908,436,71,598,746,7.15028194940476,7.43606828193832,6.55511224770642,6.77816901408451,7.22664163879599,7.08907136729222,39
"41",2009,3,7.11756756756757,74,7.27021276595745,6.85185185185185,6.33333333333333,7.44117647058824,7.02105263157895,47,27,6,17,57,1418,955,463,77,615,803,7.14857471086037,7.4279057591623,6.57241671706264,6.74350649350649,7.2325718699187,7.08424313823163,40
