"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2011,3,8.75,2,10,7.5,NA,10,7.5,1,1,0,1,1,2,1,1,0,1,1,8.75,10,7.5,NA,10,7.5,-19
"2",2011,4,10,1,10,NA,NA,NA,10,1,0,0,0,1,3,2,1,0,1,2,9.16666666666667,10,7.5,NA,10,8.75,-18
"3",2011,5,6,1,NA,6,6,6,NA,0,1,1,1,0,4,2,2,1,2,2,8.375,10,6.75,6,8,8.75,-17
"4",2011,6,8,1,NA,8,NA,8,NA,0,1,0,1,0,5,2,3,1,3,2,8.3,10,7.16666666666667,6,8,8.75,-16
"5",2011,7,8.5,1,8.5,NA,NA,8.5,NA,1,0,0,1,0,6,3,3,1,4,2,8.33333333333333,9.5,7.16666666666667,6,8.125,8.75,-15
"6",2011,8,7.65,2,NA,7.65,NA,NA,7.65,0,2,0,0,2,8,3,5,1,4,4,8.1625,9.5,7.36,6,8.125,8.2,-14
"7",2011,12,9,1,9,NA,NA,NA,9,1,0,0,0,1,9,4,5,1,4,5,8.25555555555555,9.375,7.36,6,8.125,8.36,-10
"8",2012,1,8.775,8,8.86666666666667,8.5,8.5,8.44,9.33333333333333,6,2,2,5,3,17,10,7,3,9,8,8.5,9.07,7.68571428571429,7.66666666666667,8.3,8.725,-9
"9",2012,2,8.21111111111111,18,8.23333333333333,8.16666666666667,8,8.13333333333333,8.25,12,6,5,6,12,35,22,13,8,15,20,8.35142857142857,8.61363636363636,7.90769230769231,7.875,8.23333333333333,8.44,-8
"10",2012,3,8.79545454545454,11,9.09375,8,8,8.66666666666667,8.84375,8,3,1,3,8,46,30,16,9,18,28,8.45760869565217,8.74166666666667,7.925,7.88888888888889,8.30555555555556,8.55535714285714,-7
"11",2012,4,8.08333333333333,12,8.66666666666667,6.33333333333333,6,8,8.1,9,3,1,2,10,58,39,19,10,20,38,8.3801724137931,8.72435897435897,7.67368421052632,7.7,8.275,8.43552631578947,-6
"12",2012,5,7.44444444444444,9,8.66666666666667,6.83333333333333,8,8,7.375,3,6,2,1,8,67,42,25,12,21,46,8.2544776119403,8.72023809523809,7.472,7.75,8.26190476190476,8.25108695652174,-5
"13",2012,6,7.85714285714286,7,8.2,7,7,8,7.75,5,2,2,3,4,74,47,27,14,24,50,8.21689189189189,8.66489361702128,7.43703703703704,7.64285714285714,8.22916666666667,8.211,-4
"14",2012,7,7.83333333333333,6,10,6.75,7,7,8,2,4,2,1,5,80,49,31,16,25,55,8.188125,8.71938775510204,7.34838709677419,7.5625,8.18,8.19181818181818,-3
"15",2012,8,8.51538461538462,13,8.75,7.73333333333333,9,8.5,8.52,10,3,1,3,10,93,59,34,17,28,65,8.23387096774194,8.72457627118644,7.38235294117647,7.64705882352941,8.21428571428572,8.24230769230769,-2
