"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2001,5,9,1,NA,9,NA,9,NA,0,1,0,1,0,1,0,1,0,1,0,9,NA,9,NA,9,NA,0
"2",2001,6,5.9,5,5.9,NA,NA,6.25,5.66666666666667,5,0,0,2,3,6,5,1,0,3,3,6.41666666666667,5.9,9,NA,7.16666666666667,5.66666666666667,1
"3",2001,7,7.5,2,8,7,NA,NA,7.5,1,1,0,0,2,8,6,2,0,3,5,6.6875,6.25,8,NA,7.16666666666667,6.4,2
"4",2001,8,8.33333333333333,3,9.5,6,6,NA,8.33333333333333,2,1,1,0,3,11,8,3,1,3,8,7.13636363636364,7.0625,7.33333333333333,6,7.16666666666667,7.125,3
"5",2001,9,7,4,7,NA,NA,NA,7,4,0,0,0,4,15,12,3,1,3,12,7.1,7.04166666666667,7.33333333333333,6,7.16666666666667,7.08333333333333,4
"6",2001,10,3,1,NA,3,NA,3,NA,0,1,0,1,0,16,12,4,1,4,12,6.84375,7.04166666666667,6.25,6,6.125,7.08333333333333,5
"7",2001,11,5.16666666666667,6,6.33333333333333,4,NA,7,4.25,3,3,0,2,4,22,15,7,1,6,16,6.38636363636364,6.9,5.28571428571429,6,6.41666666666667,6.375,6
"8",2001,12,5,3,5,NA,NA,NA,5,3,0,0,0,3,25,18,7,1,6,19,6.22,6.58333333333333,5.28571428571429,6,6.41666666666667,6.15789473684211,7
"9",2002,1,7.2,5,7.2,NA,NA,7,7.25,5,0,0,1,4,30,23,7,1,7,23,6.38333333333333,6.71739130434783,5.28571428571429,6,6.5,6.34782608695652,8
"10",2002,2,6,5,6,NA,NA,6.5,5.66666666666667,5,0,0,2,3,35,28,7,1,9,26,6.32857142857143,6.58928571428571,5.28571428571429,6,6.5,6.26923076923077,9
"11",2002,3,6.66666666666667,6,6.6,7,NA,8,6.4,5,1,0,1,5,41,33,8,1,10,31,6.3780487804878,6.59090909090909,5.5,6,6.65,6.29032258064516,10
"12",2002,4,7,1,7,NA,NA,7,NA,1,0,0,1,0,42,34,8,1,11,31,6.39285714285714,6.60294117647059,5.5,6,6.68181818181818,6.29032258064516,11
"13",2002,5,6.16666666666667,6,7.25,4,NA,7.33333333333333,5,4,2,0,3,3,48,38,10,1,14,34,6.36458333333333,6.67105263157895,5.2,6,6.82142857142857,6.17647058823529,12
"14",2002,6,6.1,5,6.125,6,NA,6,6.125,4,1,0,1,4,53,42,11,1,15,38,6.33962264150943,6.61904761904762,5.27272727272727,6,6.76666666666667,6.17105263157895,13
"15",2002,7,7.27777777777778,9,7.75,6.33333333333333,7,7.375,7.2,6,3,1,4,5,62,48,14,2,19,43,6.4758064516129,6.76041666666667,5.5,6.5,6.89473684210526,6.2906976744186,14
"16",2002,8,8.16666666666667,12,8.16666666666667,NA,NA,8.66666666666667,8,12,0,0,3,9,74,60,14,2,22,52,6.75,7.04166666666667,5.5,6.5,7.13636363636364,6.58653846153846,15
"17",2002,9,5.42857142857143,7,5.8,4.5,6,4.5,5.8,5,2,1,2,5,81,65,16,3,24,57,6.6358024691358,6.94615384615385,5.375,6.33333333333333,6.91666666666667,6.51754385964912,16
"18",2002,10,6.66666666666667,6,7,5,NA,9,6.2,5,1,0,1,5,87,70,17,3,25,62,6.63793103448276,6.95,5.35294117647059,6.33333333333333,7,6.49193548387097,17
"19",2002,11,6.28571428571429,7,6,7,7,6,6.66666666666667,5,2,1,4,3,94,75,19,4,29,65,6.61170212765957,6.88666666666667,5.52631578947368,6.5,6.86206896551724,6.5,18
"20",2002,12,7.09090909090909,11,7.14285714285714,7,NA,9,6.66666666666667,7,4,0,2,9,105,82,23,4,31,74,6.66190476190476,6.90853658536585,5.78260869565217,6.5,7,6.52027027027027,19
"21",2003,1,7.2,15,7.57142857142857,2,NA,5.5,7.81818181818182,14,1,0,4,11,120,96,24,4,35,85,6.72916666666667,7.00520833333333,5.625,6.5,6.82857142857143,6.68823529411765,20
"22",2003,2,6.2,5,7,3,NA,8,5.75,4,1,0,1,4,125,100,25,4,36,89,6.708,7.005,5.52,6.5,6.86111111111111,6.64606741573034,21
"23",2003,3,7.14285714285714,14,7.54545454545455,5.66666666666667,5,8,6.90909090909091,11,3,1,3,11,139,111,28,5,39,100,6.75179856115108,7.05855855855856,5.53571428571429,6.2,6.94871794871795,6.675,22
"24",2003,4,6.83333333333333,6,7.2,5,NA,6,7.25,5,1,0,2,4,145,116,29,5,41,104,6.7551724137931,7.06465517241379,5.51724137931035,6.2,6.90243902439024,6.69711538461539,23
"25",2003,5,7.45,10,7.5625,7,NA,7.375,7.5,8,2,0,4,6,155,124,31,5,45,110,6.8,7.09677419354839,5.61290322580645,6.2,6.94444444444444,6.74090909090909,24
"26",2003,6,5.84615384615385,13,6.28571428571429,5.33333333333333,6,5.42857142857143,6.33333333333333,7,6,1,7,6,168,131,37,6,52,116,6.72619047619048,7.05343511450382,5.56756756756757,6.16666666666667,6.74038461538461,6.7198275862069,25
"27",2003,7,6.47777777777778,45,6.95714285714286,4.8,NA,6.40625,6.51724137931035,35,10,0,16,29,213,166,47,6,68,145,6.67370892018779,7.03313253012048,5.40425531914894,6.16666666666667,6.66176470588235,6.67931034482759,26
"28",2003,8,6.59375,16,6.95833333333333,5.5,NA,8.66666666666667,6.11538461538461,12,4,0,3,13,229,178,51,6,71,158,6.66812227074236,7.02808988764045,5.41176470588235,6.16666666666667,6.74647887323944,6.63291139240506,27
"29",2003,9,6.76666666666667,18,7.06666666666667,5.26666666666667,NA,6.11428571428571,7.18181818181818,15,3,0,7,11,247,193,54,6,78,169,6.6753036437247,7.03108808290155,5.4037037037037,6.16666666666667,6.68974358974359,6.66863905325444,28
"30",2003,10,6.69230769230769,13,6.88888888888889,6.25,6,6.5,6.72727272727273,9,4,1,2,11,260,202,58,7,80,180,6.67615384615385,7.02475247524752,5.46206896551724,6.14285714285714,6.685,6.67222222222222,29
"31",2003,11,7,8,7.33333333333333,6,NA,6.5,7.5,6,2,0,4,4,268,208,60,7,84,184,6.68582089552239,7.03365384615385,5.48,6.14285714285714,6.67619047619048,6.69021739130435,30
"32",2003,12,7.02173913043478,23,7.32352941176471,6.16666666666667,6,6.46153846153846,7.75,17,6,1,13,10,291,225,66,8,97,194,6.71237113402062,7.05555555555556,5.54242424242424,6.125,6.64742268041237,6.74484536082474,31
"33",2004,1,6.18421052631579,19,6.53571428571429,5.2,5,5.90909090909091,6.5625,14,5,2,11,8,310,239,71,10,108,202,6.68,7.02510460251046,5.51830985915493,5.9,6.57222222222222,6.73762376237624,32
"34",2004,2,6.28695652173913,23,6.61052631578947,4.75,NA,6.51428571428571,6.1875,19,4,0,7,16,333,258,75,10,115,218,6.65285285285285,6.99457364341085,5.47733333333333,5.9,6.56869565217391,6.69724770642202,33
"35",2004,3,6.63793103448276,29,6.8125,5.8,NA,6.66666666666667,6.61764705882353,24,5,0,12,17,362,282,80,10,127,235,6.65165745856353,6.9790780141844,5.4975,5.9,6.57795275590551,6.69148936170213,34
"36",2004,4,6.66296296296296,27,6.98421052631579,5.9,5,6.68,6.64166666666667,19,8,1,15,12,389,301,88,11,142,247,6.65244215938303,6.97940199335548,5.53409090909091,5.81818181818182,6.5887323943662,6.68906882591093,35
"37",2004,5,7.1304347826087,23,7.26315789473684,6.5,7,6.85714285714286,7.25,19,4,1,7,16,412,320,92,12,149,263,6.67912621359223,6.99625,5.57608695652174,5.91666666666667,6.60134228187919,6.72319391634981,36
"38",2004,6,6.52777777777778,18,6.67857142857143,6,6,6.625,6.45,14,4,1,8,10,430,334,96,13,157,273,6.67279069767442,6.98293413173653,5.59375,5.92307692307692,6.60254777070064,6.71318681318681,37
"39",2004,7,6.78571428571429,21,7.09375,5.8,5.5,7.3125,6.46153846153846,16,5,2,8,13,451,350,101,15,165,286,6.6780487804878,6.988,5.60396039603961,5.86666666666667,6.6369696969697,6.70174825174825,38
"40",2004,8,6.09523809523809,21,6.17647058823529,5.75,5.5,6.14285714285714,6.07142857142857,17,4,2,7,14,472,367,105,17,172,300,6.6521186440678,6.95040871934605,5.60952380952381,5.82352941176471,6.61686046511628,6.67233333333333,39
"41",2004,9,6.35416666666667,24,6.68421052631579,5.1,5,6.33333333333333,6.36666666666667,19,5,1,9,15,496,386,110,18,181,315,6.63770161290322,6.93730569948186,5.58636363636364,5.77777777777778,6.60276243093923,6.65777777777778,40
"42",2004,10,6.45833333333333,36,6.72222222222222,5.66666666666667,5,6,6.71739130434783,27,9,1,13,23,532,413,119,19,194,338,6.62556390977444,6.92324455205811,5.59243697478992,5.73684210526316,6.56237113402062,6.66183431952663,41
"43",2004,11,6.53703703703704,27,6.91666666666667,5.77777777777778,5.5,6.625,6.5,18,9,4,8,19,559,431,128,23,202,357,6.62128801431127,6.92296983758701,5.60546875,5.69565217391304,6.56485148514851,6.65322128851541,42
"44",2004,12,6.53030303030303,33,7,5.27777777777778,NA,5.9,6.80434782608696,24,9,0,10,23,592,455,137,23,212,380,6.61621621621622,6.92703296703297,5.58394160583942,5.69565217391304,6.53349056603774,6.66236842105263,43
"45",2005,1,6.79622641509434,53,7.105,5.84615384615385,6.5,7.25909090909091,6.46774193548387,40,13,2,22,31,645,495,150,25,234,411,6.63100775193798,6.94141414141414,5.60666666666667,5.76,6.6017094017094,6.64768856447689,44
