"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2012,10,7.75,4,10,5.5,7,4,9,2,2,1,1,3,4,2,2,1,1,3,7.75,10,5.5,7,4,9,-1
"2",2012,11,7.74444444444444,90,8.32040816326531,7.05609756097561,7.35,7.47727272727273,7.83088235294118,49,41,10,22,68,94,51,43,11,23,71,7.74468085106383,8.38627450980392,6.98372093023256,7.31818181818182,7.32608695652174,7.88028169014085,0
"3",2012,12,7.25886075949367,79,7.74375,6.76153846153846,7.49705882352941,6.92413793103448,7.453,40,39,17,29,50,173,91,82,28,52,121,7.5228323699422,8.10384615384615,6.8780487804878,7.42678571428571,7.10192307692308,7.70371900826446,1
"4",2013,1,7.59775280898876,89,7.92203389830508,6.96,7.22222222222222,7.872,7.490625,59,30,9,25,64,262,150,112,37,77,185,7.54828244274809,8.03233333333333,6.9,7.37702702702703,7.35194805194805,7.63,2
"5",2013,2,7.53051948051948,77,7.90217391304348,6.97903225806452,7.01428571428571,7.45357142857143,7.54761904761905,46,31,7,14,63,339,196,143,44,91,248,7.54424778761062,8.00178571428571,6.91713286713287,7.31931818181818,7.36758241758242,7.60907258064516,3
"6",2013,3,7.3875,64,7.85,6.79285714285714,6.57142857142857,7.08333333333333,7.45769230769231,36,28,7,12,52,403,232,171,51,103,300,7.51935483870968,7.97823275862069,6.89678362573099,7.21666666666667,7.33446601941747,7.58283333333333,4
"7",2013,4,7.44736842105263,57,7.925,6.32352941176471,7.2,6.88461538461539,7.61363636363636,40,17,5,13,44,460,272,188,56,116,344,7.5104347826087,7.97040441176471,6.84494680851064,7.21517857142857,7.28405172413793,7.58677325581395,5
"8",2013,5,7.6672131147541,61,8.20833333333333,6.888,6.92857142857143,7.86363636363636,7.624,36,25,7,11,50,521,308,213,63,127,394,7.52879078694818,7.99821428571429,6.85,7.18333333333333,7.33425196850394,7.59149746192893,6
"9",2013,6,7.35350877192982,57,7.9421875,6.6,6.5,7.025,7.48170731707317,32,25,10,16,41,578,340,238,73,143,435,7.51150519031142,7.99294117647059,6.82373949579832,7.08972602739726,7.29965034965035,7.58114942528736,7
"10",2013,7,7.13645833333333,48,7.56111111111111,6.59047619047619,6.2,5.85714285714286,7.35487804878049,27,21,5,7,41,626,367,259,78,150,476,7.48274760383387,7.96117166212534,6.80482625482625,7.03269230769231,7.23233333333333,7.56165966386555,8
"11",2013,8,7.17627118644068,59,8.13448275862069,6.25,6.35,6.41666666666667,7.37021276595745,29,30,10,12,47,685,396,289,88,162,523,7.4563503649635,7.97386363636364,6.74723183391003,6.95511363636364,7.17191358024691,7.54445506692161,9
"12",2013,9,6.7609756097561,41,7.62727272727273,5.7578947368421,5.66666666666667,6.35,6.89354838709677,22,19,9,10,31,726,418,308,97,172,554,7.41707988980716,7.95562200956938,6.6862012987013,6.83556701030928,7.12412790697674,7.50803249097473,10
"13",2013,10,7.2515873015873,63,7.73875,6.40434782608696,6.7,6.06666666666667,7.53039215686274,40,23,5,12,51,789,458,331,102,184,605,7.40386565272497,7.93668122270742,6.6666163141994,6.82892156862745,7.05516304347826,7.5099173553719,11
"14",2013,11,7.44090909090909,44,8.076,6.60526315789474,6.91666666666667,6.83333333333333,7.59714285714286,25,19,6,9,35,833,483,350,108,193,640,7.40582232893157,7.94389233954451,6.66328571428571,6.8337962962963,7.04481865284974,7.5146875,12
"15",2013,12,6.88977272727273,44,7.85,5.83809523809524,6.06666666666667,5.27142857142857,7.19594594594595,23,21,9,7,37,877,506,371,117,200,677,7.37993158494869,7.93962450592885,6.61657681940701,6.77478632478632,6.98275,7.49726735598228,13
"16",2014,1,7.26129032258065,62,7.70694444444444,6.64423076923077,6.875,7.2,7.26666666666667,36,26,8,5,57,939,542,397,125,205,734,7.37209797657082,7.92416974169742,6.6183879093199,6.7812,6.98804878048781,7.47935967302452,14
"17",2014,2,7.41272727272727,55,7.81944444444444,6.64210526315789,6.18181818181818,7.25,7.44042553191489,36,19,11,8,47,994,578,416,136,213,781,7.37434607645875,7.91764705882353,6.61947115384615,6.73272058823529,6.99788732394366,7.47701664532651,15
