"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2015,5,5.5,2,5.5,NA,NA,10,1,2,0,0,1,1,2,2,0,0,1,1,5.5,5.5,NA,NA,10,1,-46
"2",2015,6,8,4,9.5,6.5,NA,9,7.66666666666667,2,2,0,1,3,6,4,2,0,2,4,7.16666666666667,7.5,6.5,NA,9.5,6,-45
"3",2016,4,10,1,NA,10,NA,10,NA,0,1,0,1,0,7,4,3,0,3,4,7.57142857142857,7.5,7.66666666666667,NA,9.66666666666667,6,-35
"4",2016,11,1,1,1,NA,NA,1,NA,1,0,0,1,0,8,5,3,0,4,4,6.75,6.2,7.66666666666667,NA,7.5,6,-28
"5",2016,12,10,1,10,NA,NA,NA,10,1,0,0,0,1,9,6,3,0,4,5,7.11111111111111,6.83333333333333,7.66666666666667,NA,7.5,6.8,-27
"6",2017,3,4.4,1,NA,4.4,NA,4.4,NA,0,1,0,1,0,10,6,4,0,5,5,6.84,6.83333333333333,6.85,NA,6.88,6.8,-24
"7",2017,5,10,1,NA,10,NA,10,NA,0,1,0,1,0,11,6,5,0,6,5,7.12727272727273,6.83333333333333,7.48,NA,7.4,6.8,-22
"8",2017,9,10,1,10,NA,NA,10,NA,1,0,0,1,0,12,7,5,0,7,5,7.36666666666667,7.28571428571429,7.48,NA,7.77142857142857,6.8,-18
"9",2017,12,9,3,10,8.5,NA,NA,9,1,2,0,0,3,15,8,7,0,7,8,7.69333333333333,7.625,7.77142857142857,NA,7.77142857142857,7.625,-15
"10",2018,1,10,3,10,10,NA,10,10,1,2,0,1,2,18,9,9,0,8,10,8.07777777777778,7.88888888888889,8.26666666666667,NA,8.05,8.1,-14
"11",2018,2,9,2,10,8,NA,10,8,1,1,0,1,1,20,10,10,0,9,11,8.17,8.1,8.24,NA,8.26666666666667,8.09090909090909,-13
"12",2018,4,10,1,10,NA,NA,NA,10,1,0,0,0,1,21,11,10,0,9,12,8.25714285714286,8.27272727272727,8.24,NA,8.26666666666667,8.25,-11
"13",2018,6,10,2,10,NA,NA,10,NA,2,0,0,2,0,23,13,10,0,11,12,8.40869565217391,8.53846153846154,8.24,NA,8.58181818181818,8.25,-9
"14",2018,10,9,1,9,NA,NA,NA,9,1,0,0,0,1,24,14,10,0,11,13,8.43333333333333,8.57142857142857,8.24,NA,8.58181818181818,8.30769230769231,-5
