"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2012,10,7.32222222222222,9,7.83333333333333,7.06666666666667,7.75,7.7,6.85,3,6,2,5,4,9,3,6,2,5,4,7.32222222222222,7.83333333333333,7.06666666666667,7.75,7.7,6.85,-7
"2",2012,11,8,5,8,8,NA,8,8,3,2,0,1,4,14,6,8,2,6,8,7.56428571428571,7.91666666666667,7.3,7.75,7.75,7.425,-6
"3",2012,12,7,2,7,7,NA,NA,7,1,1,0,0,2,16,7,9,2,6,10,7.49375,7.78571428571429,7.26666666666667,7.75,7.75,7.34,-5
"4",2013,1,7.28333333333333,6,7.85,7,7.5,7.175,7.5,2,4,2,4,2,22,9,13,4,10,12,7.43636363636364,7.8,7.18461538461538,7.625,7.52,7.36666666666667,-4
"5",2013,2,7.14285714285714,7,8,7,6,7.2,7,1,6,2,5,2,29,10,19,6,15,14,7.36551724137931,7.82,7.12631578947368,7.08333333333333,7.41333333333333,7.31428571428571,-3
"6",2013,3,6.1,1,6.1,NA,NA,NA,6.1,1,0,0,0,1,30,11,19,6,15,15,7.32333333333333,7.66363636363636,7.12631578947368,7.08333333333333,7.41333333333333,7.23333333333333,-2
"7",2013,4,6.675,4,7.5,6.4,6.6,6.5,7.2,1,3,2,3,1,34,12,22,8,18,16,7.24705882352941,7.65,7.02727272727273,6.9625,7.26111111111111,7.23125,-1
"8",2013,5,7.18243243243243,74,7.68918918918919,6.67567567567568,7.04166666666667,7.28571428571429,7.14150943396226,37,37,12,21,53,108,49,59,20,39,69,7.20277777777778,7.67959183673469,6.80677966101695,7.01,7.27435897435897,7.16231884057971,0
"9",2013,6,7.22916666666667,48,7.59130434782609,6.896,7.5,7.09375,7.296875,23,25,6,16,32,156,72,84,26,55,101,7.21089743589744,7.65138888888889,6.83333333333333,7.12307692307692,7.22181818181818,7.20495049504951,1
"10",2013,7,6.9875,52,7.52727272727273,6.59166666666667,6.82272727272727,6.89375,7.02916666666667,22,30,11,16,36,208,94,114,37,71,137,7.15504807692308,7.62234042553191,6.76973684210526,7.03378378378378,7.14788732394366,7.15875912408759,2
"11",2013,8,7.06031746031746,63,7.62045454545455,6.75975609756098,7.11666666666667,6.9375,7.10212765957447,22,41,18,16,47,271,116,155,55,87,184,7.1330258302583,7.62198275862069,6.76709677419355,7.06090909090909,7.10919540229885,7.14429347826087,3
"12",2013,9,7.06609195402299,87,7.145,6.99893617021277,6.77777777777778,7.06666666666667,7.06583333333333,40,47,9,27,60,358,156,202,64,114,244,7.11675977653631,7.49967948717949,6.8210396039604,7.02109375,7.09912280701754,7.125,4
"13",2013,10,6.91967213114754,61,7.42857142857143,6.48787878787879,6,6.78947368421053,6.97857142857143,28,33,5,19,42,419,184,235,69,133,286,7.08806682577566,7.48885869565217,6.77425531914894,6.94710144927536,7.05488721804511,7.1034965034965,5
"14",2013,11,6.6208,75,7.34583333333333,6.27960784313725,6.24307692307692,6.78823529411765,6.57172413793103,24,51,13,17,58,494,208,286,82,150,344,7.01712550607287,7.47235576923077,6.68604895104895,6.83548780487805,7.02466666666667,7.01383720930232,6
"15",2013,12,6.85912,125,7.4375,6.49857142857143,6.52173913043478,6.69047619047619,6.89317307692308,48,77,23,21,104,619,256,363,105,171,448,6.98521809369952,7.4658203125,6.64628099173554,6.7667619047619,6.98362573099415,6.98582589285714,7
"16",2014,1,6.84574074074074,162,7.40238805970149,6.45315789473684,6.72068965517241,6.82241379310345,6.85082706766917,67,95,29,29,133,781,323,458,134,200,581,6.95628681177977,7.45266253869969,6.60622270742358,6.75679104477612,6.96025,6.95492254733218,8
"17",2014,2,6.85840707964602,113,7.3375,6.5958904109589,6.76190476190476,6.80434782608696,6.87222222222222,40,73,21,23,90,894,363,531,155,223,671,6.94391498881432,7.43997245179063,6.60480225988701,6.75748387096774,6.94417040358744,6.94383010432191,9
"18",2014,3,6.71541353383459,133,7.05795454545455,6.54606741573034,6.70833333333333,6.75,6.71134453781513,44,89,24,14,119,1027,407,620,179,237,790,6.91432327166504,7.39867321867322,6.59637096774194,6.7508938547486,6.93270042194093,6.90881012658228,10
"19",2014,4,6.73808695652174,115,7.0069387755102,6.53848484848485,6.60714285714286,6.895,6.71980582524272,49,66,14,12,103,1142,456,686,193,249,893,6.8965761821366,7.35657894736842,6.59080174927114,6.74046632124352,6.93088353413655,6.88701007838746,11
"20",2014,5,6.85470085470085,117,7.23461538461538,6.55076923076923,6.55882352941176,6.975,6.82365591397849,52,65,17,24,93,1259,508,751,210,273,986,6.89268467037331,7.34409448818898,6.58733688415446,6.7257619047619,6.93476190476191,6.88103448275862,12
"21",2014,6,6.65049504950495,101,6.925,6.43859649122807,7.14,6.54210526315789,6.67560975609756,44,57,10,19,82,1360,552,808,220,292,1068,6.87469852941177,7.3106884057971,6.57684405940594,6.74459090909091,6.90921232876712,6.86526217228464,13
"22",2014,7,6.55727272727273,110,7.00952380952381,6.27794117647059,6.38181818181818,6.4,6.59438202247191,42,68,22,21,89,1470,594,876,242,313,1157,6.85094557823129,7.28939393939394,6.55364155251142,6.71161157024793,6.87504792332268,6.84442523768366,14
"23",2014,8,6.69379032258064,124,7.03984375,6.32466666666667,6.2,6.82142857142857,6.6565625,64,60,15,28,96,1594,658,936,257,341,1253,6.83872020075282,7.26512158054711,6.53896367521368,6.68175097276265,6.87064516129032,6.83003192338388,15
"24",2014,9,6.78333333333333,90,7.23611111111111,6.48148148148148,6.84545454545455,6.30588235294118,6.89452054794521,36,54,22,17,73,1684,694,990,279,358,1326,6.83576009501188,7.26361671469741,6.53582828282828,6.69465949820789,6.84382681564246,6.83358220211161,16
"25",2014,10,6.54230769230769,104,7.16666666666667,6.28918918918919,6.55263157894737,6.19,6.62619047619048,30,74,19,20,84,1788,724,1064,298,378,1410,6.81869127516779,7.25959944751381,6.51867481203008,6.68560402684564,6.8092328042328,6.82122695035461,17
"26",2014,11,6.54372727272727,110,7.11333333333333,6.14938461538462,6.05083333333333,6.84285714285714,6.50010416666667,45,65,12,14,96,1898,769,1129,310,392,1506,6.80275553213909,7.25104031209363,6.49741364038973,6.66103225806452,6.81043367346939,6.80075697211155,18
"27",2014,12,6.70089285714286,112,6.922,6.52258064516129,6.42380952380952,6.5,6.72959183673469,50,62,21,14,98,2010,819,1191,331,406,1604,6.79707960199005,7.23095238095238,6.49872376154492,6.64598187311178,6.79972906403941,6.79640897755611,19
"28",2015,1,6.73633333333333,150,7.05974025974026,6.39520547945205,6.65681818181818,6.83333333333333,6.72310606060606,77,73,22,18,132,2160,896,1264,353,424,1736,6.79286111111111,7.21623883928572,6.49274525316456,6.64665722379603,6.80115566037736,6.79083525345622,20
"29",2015,2,6.72439024390244,82,7.0275,6.43571428571429,6.61818181818182,6.5,6.73291139240506,40,42,11,3,79,2242,936,1306,364,427,1815,6.79035682426405,7.20817307692308,6.49091117917305,6.6457967032967,6.79903981264637,6.78831404958678,21
"30",2015,3,6.71842105263158,95,6.9,6.51666666666667,6.26470588235294,6.45833333333333,6.75602409638554,50,45,17,12,83,2337,986,1351,381,439,1898,6.78743260590501,7.19254563894523,6.49176905995559,6.62879265091864,6.78972665148064,6.78690200210748,22
"31",2015,4,6.55776699029126,103,7.28108108108108,6.15227272727273,6.53611111111111,5.98333333333333,6.63351648351648,37,66,18,12,91,2440,1023,1417,399,451,1989,6.77773770491803,7.19574780058651,6.47595624558927,6.62461152882206,6.76827050997783,6.77988436400201,23
