"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2019,11,8,3,8,8,8,NA,8,1,2,1,0,3,3,1,2,1,0,3,8,8,8,8,NA,8,-1
"2",2019,12,8.591111,20,8.592222,8.59,8.975,8.95,8.55123444444444,10,10,4,2,18,23,11,12,5,2,21,8.51400956521739,8.53838363636364,8.49166666666667,8.78,8.95,8.47248666666667,0
"3",2020,1,8.4,10,8.5,8.35714285714286,7.66666666666667,9,8.33333333333333,3,7,3,1,9,33,14,19,8,3,30,8.47946121212121,8.53015857142857,8.4421052631579,8.3625,8.96666666666667,8.43074066666667,1
"4",2020,2,8,12,7.5,8.16666666666667,7.75,NA,8,3,9,2,0,12,45,17,28,10,3,42,8.35160488888889,8.34836588235294,8.35357142857143,8.24,8.96666666666667,8.30767190476191,2
"5",2020,3,8.375,10,8.66666666666667,8.25,8.375,7,8.52777777777778,3,7,2,1,9,55,20,35,12,4,51,8.35585854545455,8.396111,8.33285714285714,8.2625,8.475,8.34651411764706,3
"6",2020,4,7.88791666666667,24,7.92,7.865,7.911,8.37,7.81904761904762,10,14,10,3,21,79,30,49,22,7,72,8.21369898734177,8.23740733333333,8.19918367346939,8.10272727272727,8.43,8.19266972222222,4
"7",2020,5,8.5295,40,8.872,8.324,8.25714285714286,8.4,8.5569696969697,15,25,14,7,33,119,45,74,36,14,105,8.31985058823529,8.44893822222222,8.24135135135135,8.16277777777778,8.415,8.307164,5
"8",2020,6,8.20189386363636,44,8.175,8.21444433333333,8.45,7.85714285714286,8.26711702702703,14,30,20,7,37,163,59,104,56,21,142,8.28800950920245,8.38393593220339,8.23358971153846,8.26535714285714,8.22904761904762,8.29672922535211,6
"9",2020,7,8.10615384615385,65,8.1,8.11052631578947,8.40416666666667,8.47692307692308,8.01346153846154,27,38,24,13,52,228,86,142,80,34,194,8.23616469298246,8.29479325581395,8.20065725352113,8.307,8.32382352941177,8.22080180412371,7
"10",2020,8,7.83035714285714,84,8.20967741935484,7.60849056603774,7.640625,7.84,7.82826086956522,31,53,32,15,69,312,117,195,112,49,263,8.12690881410256,8.2722411965812,8.03970938461538,8.11660714285714,8.17571428571429,8.11781577946768,8
"11",2020,9,7.73265695652174,69,8.19204290322581,7.35789473684211,7.455,6.4125,7.90579229508197,31,38,20,8,61,381,148,233,132,57,324,8.05550887139108,8.25544290540541,7.92851214592275,8.01636363636364,7.92824561403509,8.07789777777778,9
