"","ID","Name","Year","Rank","Average","Bayes.average","Users.rated"
"710",170416,"Vast: The Crystal Caverns",2016,710,7.15,6.741,6445
"711",230244,"Black Angel",2019,711,7.33,6.741,4033
"712",283864,"Trails of Tucana",2019,712,7.44,6.74,3193
"713",204516,"878 Vikings: Invasions of England",2017,713,7.53,6.738,3029
"714",203417,"Exit: The Game – The Secret Lab",2016,714,7.09,6.737,6438
"715",169654,"Deep Sea Adventure",2014,715,6.94,6.736,13327
"716",160499,"King of New York",2014,716,6.92,6.735,15499
"717",79127,"Star Trek: Fleet Captains",2011,717,7.49,6.734,3240
"718",110277,"Among the Stars",2012,718,7.06,6.732,6974
"719",2453,"Blokus",2000,719,6.87,6.732,25002
"720",40628,"Finca",2009,720,7.06,6.731,7131
"721",276182,"Dead Reckoning",2022,721,8.35,6.731,1515
"722",158435,"Dogs of War",2014,722,7.52,6.731,2905
"723",218333,"Rhino Hero: Super Battle",2017,723,7.26,6.73,4440
"724",131287,"Panamax",2014,724,7.31,6.73,3818
"725",177478,"IKI",2015,725,7.71,6.729,2352
"726",91872,"Dungeons & Dragons: The Legend of Drizzt Board Game",2011,726,7.23,6.727,6018
"727",1035,"Squad Leader",1977,727,7.53,6.726,3305
"728",251678,"Railroad Ink: Blazing Red Edition",2018,728,7.14,6.724,5694
"729",202670,"Ticket to Ride: Rails & Sails",2016,729,7.42,6.724,3718
"730",171273,"FUSE",2015,730,7.03,6.724,8009
"731",198830,"Heroes of Land, Air & Sea",2018,731,7.63,6.724,2754
"732",38996,"Washington's War",2010,732,7.62,6.723,2496
"733",301255,"Whistle Mountain",2020,733,7.72,6.723,2266
"734",191051,"Outlive",2017,734,7.33,6.722,4160
"735",156566,"Lords of Xidit",2014,735,7.11,6.721,5808
"736",30957,"Tribune: Primus Inter Pares",2007,736,7.22,6.721,4547
"737",158889,"Summoner Wars: Alliances Master Set",2014,737,8.08,6.72,1737
"738",45,"Perudo",1800,738,6.91,6.72,13732
"739",51,"Ricochet Robots",1999,739,7.02,6.72,8545
"740",293296,"Splendor: Marvel",2020,740,7.65,6.72,2681
"741",256570,"Crown of Emara",2018,741,7.43,6.72,3121
"742",218074,"Detective: City of Angels",2019,742,7.93,6.719,1887
"743",117915,"Yedo",2012,743,7.37,6.719,3672
"744",283863,"The Magnificent",2019,744,7.58,6.719,2656
"745",11825,"Empire of the Sun",2005,745,8.26,6.719,1673
"746",318182,"Imperium: Legends",2021,746,7.93,6.717,1930
"747",12002,"Jambo",2004,747,7,6.717,8143
"748",41002,"Vasco da Gama",2009,748,7.23,6.717,4427
"749",181687,"The Pursuit of Happiness",2015,749,7.19,6.717,4780
"750",179275,"One Deck Dungeon",2016,750,7,6.716,9823
"751",197443,"Fugitive",2017,751,7.19,6.714,4743
"752",177590,"13 Days: The Cuban Missile Crisis, 1962",2016,752,7.26,6.713,4181
"753",180593,"The Bloody Inn",2015,753,7.03,6.713,7778
"754",300877,"New York Zoo",2020,754,7.19,6.713,4946
"755",194879,"Not Alone",2016,755,6.99,6.712,9479
"756",163602,"XCOM: The Board Game",2015,756,7.02,6.711,8490
"757",252153,"Tang Garden",2019,757,7.45,6.711,3345
"758",217780,"Gentes",2017,758,7.44,6.711,3017
"759",12962,"Reef Encounter",2004,759,7.14,6.71,5059
"760",161417,"Red7",2014,760,6.89,6.71,14398
"761",244608,"Menara",2018,761,7.46,6.709,2947
"762",28181,"Combat Commander: Pacific",2008,762,8.11,6.709,1605
"763",280794,"Etherfields",2020,763,8.03,6.709,2314
"764",41,"Can't Stop",1980,764,6.87,6.708,15524
"765",24800,"Conflict of Heroes: Awakening the Bear! – Russia 1941-42",2008,765,7.5,6.708,3025
"766",528,"ZÈRTZ",1999,766,7.27,6.707,4108
"767",204472,"Sub Terra",2017,767,7.37,6.707,3995
"768",220517,"The Shipwreck Arcana",2017,768,7.49,6.706,2860
"769",12891,"Friedrich",2004,769,7.57,6.706,2683
"770",145659,"Scoville",2014,770,7.14,6.705,5131
"771",18098,"Napoleon's Triumph",2007,771,7.99,6.704,1760
"772",218121,"Dice Hospital",2018,772,7.16,6.702,5064
"773",279613,"Unlock!: Timeless Adventures",2019,773,7.83,6.702,1923
"774",103886,"Star Wars: The Card Game",2012,774,7.19,6.702,5579
"775",148575,"Marvel Dice Masters: Avengers vs. X-Men",2014,775,7.13,6.702,5635
"776",244992,"The Mind",2018,776,6.83,6.701,25163
"777",175117,"Celestia",2015,777,6.96,6.7,9863
"778",166384,"Spyfall",2014,778,6.83,6.699,19853
"779",30645,"Tammany Hall",2007,779,7.28,6.698,3844
"780",234671,"Pandemic: Rising Tide",2017,780,7.59,6.698,2513
"781",256999,"Project: ELITE",2020,781,8.04,6.697,1682
"782",137269,"Spyrium",2013,782,7.05,6.696,6070
"783",94,"Union Pacific",1999,783,7.21,6.695,4247
"784",179172,"Unfair",2017,784,7.33,6.695,4242
"785",176165,"Dale of Merchants",2015,785,7.19,6.695,4735
"786",113997,"Tajemnicze Domostwo",2013,786,7.14,6.693,5124
"787",35570,"Tinners' Trail",2008,787,7.24,6.693,3949
"788",12902,"Carcassonne: The City",2004,788,7.21,6.692,4339
"789",15512,"Diamant",2005,789,6.82,6.692,18970
"790",139898,"Brew Crafters",2013,790,7.43,6.691,2999
"791",119788,"Hyperborea",2014,791,7.19,6.69,4679
"792",273330,"Bloodborne: The Board Game",2021,792,7.93,6.69,2347
"793",16747,"Tumblin-Dice",2004,793,7.2,6.69,4234
"794",218479,"Cerebria: The Inside World",2018,794,7.8,6.689,2190
"795",195137,"Catacombs (Third Edition)",2015,795,7.53,6.686,2648
"796",155362,"Ca$h 'n Guns: Second Edition",2014,796,6.86,6.685,14063
"797",122298,"Morels",2012,797,6.99,6.684,8158
"798",8125,"Santiago",2003,798,7.12,6.683,5044
"799",310100,"Nemesis: Lockdown",2022,799,8.55,6.683,1393
"800",1465,"Wizard",1984,800,6.94,6.682,9817
"801",53953,"Thunderstone",2009,801,6.92,6.681,10336
"802",338834,"MicroMacro: Crime City – Full House",2021,802,7.82,6.681,1889
"803",224597,"Warhammer Underworlds: Shadespire",2017,803,7.69,6.681,2735
"804",129948,"The Palaces of Carrara",2012,804,7.16,6.68,4461
"805",1041,"San Marco",2001,805,7.18,6.679,4378
"806",91514,"Rhino Hero",2011,806,6.93,6.679,9793
"807",177678,"Signorie",2015,807,7.41,6.678,2932
"808",65244,"Forbidden Island",2010,808,6.78,6.678,46404
"809",227460,"Hannibal & Hamilcar",2018,809,8.33,6.676,1445
"810",275467,"Letter Jam",2019,810,7.24,6.675,3729
"811",41066,"Virgin Queen",2012,811,8.04,6.674,1630
"812",37380,"Roll Through the Ages: The Bronze Age",2008,812,6.86,6.674,11820
"813",154458,"Akrotiri",2014,813,7.2,6.673,4150
"814",216459,"The Lost Expedition",2017,814,7.06,6.672,6090
"815",26990,"Container",2007,815,7.14,6.672,4561
"816",291453,"SCOUT",2019,816,7.69,6.672,2088
"817",292375,"The Great Wall",2021,817,7.88,6.671,2018
"818",29368,"Last Night on Earth: The Zombie Game",2007,818,6.92,6.671,13853
"819",82421,"Summoner Wars: Phoenix Elves vs Tundra Orcs",2009,819,7.51,6.671,2620
"820",258779,"Planet Unknown",2022,820,7.98,6.67,1656
"821",132028,"Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition)",2012,821,7.94,6.67,1810
"822",214029,"SpaceCorp: 2025-2300AD",2018,822,7.71,6.669,2175
"823",244331,"Blue Lagoon",2018,823,7.2,6.669,4015
"824",228328,"Rurik: Dawn of Kiev",2019,824,7.84,6.669,1988
"825",26566,"Homesteaders",2009,825,7.21,6.668,3805
"826",173,"Formula Dé",1997,826,6.99,6.667,7736
"827",156689,"Legendary: A Marvel Deck Building Game – Villains",2014,827,7.55,6.667,2671
"828",98229,"Pictomania",2011,828,7.27,6.666,3572
"829",1345,"Genoa",2001,829,7.06,6.666,6030
"830",336382,"Marvel United: X-Men",2021,830,8.28,6.666,1446
"831",9440,"Maharaja: The Game of Palace Building in India",2004,831,7.11,6.665,4996
"832",2181,"Bridge",1925,832,7.45,6.665,2996
"833",234477,"Battle for Rokugan",2017,833,7.44,6.665,3047
"834",131260,"Qwixx",2012,834,6.87,6.665,11525
"835",329465,"Red Rising",2021,835,7.12,6.662,5203
"836",276498,"Paris: La Cité de la Lumière",2019,836,7.37,6.661,3223
"837",2093,"Mahjong",1850,837,7.03,6.661,6986
"838",56692,"Parade",2007,838,6.98,6.66,6832
"839",27976,"Heroscape Master Set: Swarm of the Marro",2007,839,7.63,6.659,2336
"840",286751,"Zombicide: 2nd Edition",2021,840,8.09,6.659,1881
"841",284189,"Foundations of Rome",2022,841,8.12,6.659,1584
"842",13642,"Louis XIV",2005,842,7.06,6.657,5423
"843",239464,"Palm Island",2018,843,7.15,6.656,4806
"844",160851,"Lanterns: The Harvest Festival",2015,844,6.89,6.656,10588
"845",195560,"Wasteland Express Delivery Service",2017,845,7.37,6.655,3190
"846",223953,"Kitchen Rush",2017,846,7.28,6.655,3487
"847",272738,"Jaws",2019,847,7.19,6.654,4720
"848",98351,"Core Worlds",2011,848,7.17,6.654,4142
"849",491,"Web of Power",2000,849,7.3,6.654,3449
"850",66356,"Dungeons & Dragons: Wrath of Ashardalon Board Game",2011,850,7.11,6.654,6272
"851",238992,"Call to Adventure",2019,851,7.16,6.653,4965
"852",108906,"Thunder Alley",2014,852,7.31,6.652,3370
"853",82420,"Summoner Wars: Guild Dwarves vs Cave Goblins",2009,853,7.57,6.652,2375
"854",202408,"Adrenaline",2016,854,7.02,6.651,6167
"855",285984,"Last Bastion",2019,855,7.54,6.651,2578
"856",148319,"Tragedy Looper",2011,856,7.18,6.65,4284
"857",151004,"Smash Up: Science Fiction Double Feature",2014,857,7.26,6.65,3891
"858",240,"Britannia",1986,858,7.2,6.649,4165
"859",172047,"The Others",2016,859,7.34,6.649,3713
"860",65901,"Age of Industry",2010,860,7.36,6.649,2929
"861",108784,"Ascension: Storm of Souls",2011,861,7.29,6.648,3500
"862",254386,"Raccoon Tycoon",2018,862,7.34,6.648,3175
"863",201921,"Tiny Epic Quest",2017,863,7,6.646,6882
"864",27588,"Zooloretto",2007,864,6.82,6.645,14602
"865",59946,"Dungeons & Dragons: Castle Ravenloft Board Game",2010,865,6.98,6.645,8897
"866",8051,"Attika",2003,866,6.99,6.644,6451
"867",219215,"Werewords",2017,867,7.14,6.644,4315
"868",299047,"Disney Villainous: Perfectly Wretched",2020,868,7.75,6.643,2237
"869",904,"Nightmare Productions",2000,869,7.04,6.643,5280
"870",106217,"Hawaii",2011,870,7.13,6.643,4385
"871",147151,"Concept",2013,871,6.79,6.641,17762
"872",52461,"Legacy: The Testament of Duke de Crecy",2013,872,7.14,6.641,4219
"873",245643,"Luxor",2018,873,7.2,6.639,3934
"874",325635,"Unmatched: Little Red Riding Hood vs. Beowulf",2020,874,8.34,6.638,1342
"875",191977,"The Castles of Burgundy: The Card Game",2016,875,6.98,6.638,6397
"876",203427,"Fabled Fruit",2016,876,7.01,6.638,5666
"877",198740,"Lovecraft Letter",2017,877,7.22,6.638,3803
"878",256788,"Detective Club",2018,878,7.4,6.638,2875
"879",193214,"Meeple Circus",2017,879,7.07,6.638,5114
"880",38054,"Snow Tails",2008,880,6.97,6.637,6263
"881",207830,"5-Minute Dungeon",2017,881,6.98,6.636,8244
"882",210296,"DinoGenics",2019,882,7.66,6.635,2123
"883",235488,"Istanbul: The Dice Game",2017,883,7.17,6.631,4010
"884",169124,"Flick 'em Up!",2015,884,6.89,6.63,8508
"885",196526,"Coffee Roaster",2015,885,7.42,6.63,2599
"886",248065,"Zombicide: Invader",2019,886,7.83,6.629,2117
"887",212402,"The Grimm Forest",2018,887,7.11,6.629,5300
"888",25669,"Qwirkle",2006,888,6.78,6.629,18043
"889",197405,"Tak",2017,889,7.6,6.627,2472
"890",125678,"DC Comics Deck-Building Game",2012,890,7.03,6.626,6910
"891",264052,"Circadians: First Light",2019,891,7.61,6.625,2099
"892",199966,"Kingsburg (Second Edition)",2017,892,7.45,6.625,2527
"893",318009,"Dinosaur Island: Rawr 'n Write",2021,893,7.85,6.624,1744
"894",266164,"Babylonia",2019,894,7.68,6.624,1878
"895",154086,"Gold West",2015,895,7.33,6.623,2855
"896",207243,"The City of Kings",2018,896,7.62,6.623,2353
"897",267319,"Roam",2019,897,7.35,6.623,2907
"898",242804,"Lowlands",2018,898,7.41,6.622,2604
"899",19600,"Antike",2005,899,7.09,6.621,4661
"900",298065,"Santa Monica",2020,900,7.29,6.619,3119
"901",112,"Condottiere",1995,901,6.86,6.619,9412
"902",284777,"Unmatched: Jurassic Park – InGen vs Raptors",2020,902,8.18,6.618,1401
"903",66505,"The Speicherstadt",2010,903,7.03,6.616,4959
"904",326494,"The Adventures of Robin Hood",2021,904,7.68,6.616,2020
"905",171669,"Discoveries: The Journals of Lewis & Clark",2015,905,7.05,6.615,4723
"906",95064,"Ascension: Return of the Fallen",2011,906,7.28,6.615,3262
"907",554,"La Città",2000,907,7.03,6.615,5178
"908",270314,"Ohanami",2019,908,7.34,6.613,2798
"909",306881,"Railroad Ink Challenge: Lush Green Edition",2021,909,7.76,6.613,1743
"910",272739,"Clinic: Deluxe Edition",2019,910,7.68,6.612,1937
"911",296237,"Warp's Edge",2020,911,7.81,6.61,1734
"912",253499,"A War of Whispers",2019,912,7.39,6.609,2704
"913",182340,"Star Trek: Frontiers",2016,913,7.85,6.609,1730
"914",195314,"Herbaceous",2017,914,7.07,6.608,4697
"915",180680,"Automobiles",2016,915,7.24,6.607,3180
"916",224,"History of the World",1991,916,7.11,6.607,4489
"917",346703,"7 Wonders: Architects",2021,917,7.05,6.606,4925
"918",262941,"Dominant Species: Marine",2021,918,8.1,6.606,1346
"919",158275,"Marvel Dice Masters: Uncanny X-Men",2014,919,7.17,6.605,3796
"920",200077,"Mint Works",2017,920,6.98,6.605,5935
"921",72287,"Mr. Jack Pocket",2010,921,6.86,6.605,8248
"922",148729,"Maquis",2013,922,7.45,6.605,2482
"923",174570,"Legendary Encounters: A Predator Deck Building Game",2015,923,7.43,6.604,2604
"924",939,"Star Wars: The Queen's Gambit",2000,924,7.55,6.604,2186
"925",15817,"Manila",2005,925,6.98,6.604,5824
"926",356033,"Libertalia: Winds of Galecrest",2022,926,7.58,6.602,2138
"927",131646,"Merchant of Venus (Second Edition)",2012,927,7.15,6.601,3751
"928",228504,"Cat Lady",2017,928,7.06,6.601,4902
"929",284818,"Caylus 1303",2019,929,7.51,6.601,2242
"930",230080,"Majesty: For the Realm",2017,930,6.96,6.601,5881
"931",207691,"Railroad Revolution",2016,931,7.35,6.601,2670
"932",69779,"Polis: Fight for the Hegemony",2012,932,7.53,6.6,2285
"933",231218,"Black Sonata",2017,933,7.5,6.6,2352
"934",218509,"Empires of the Void II",2018,934,7.5,6.6,2265
"935",150999,"Valley of the Kings",2014,935,7.03,6.599,4595
"936",227515,"Riverboat",2017,936,7.45,6.599,2355
"937",178336,"World's Fair 1893",2016,937,7.17,6.598,3628
"938",161866,"Zombicide Season 3: Rue Morgue",2015,938,7.53,6.598,2631
"939",165838,"Space Hulk (Fourth Edition)",2014,939,7.94,6.598,1716
"940",157403,"Black Fleet",2014,940,7,6.597,5268
"941",204027,"Cottage Garden",2016,941,6.87,6.597,7862
"942",75449,"Firenze",2010,942,7.25,6.596,3049
"943",1382,"Winner's Circle",2001,943,6.99,6.596,5356
"944",168917,"Smash Up: Pretty Pretty Smash Up",2015,944,7.24,6.595,3424
"945",66056,"Rivals for Catan",2010,945,6.95,6.595,6752
"946",239472,"Abomination: The Heir of Frankenstein",2019,946,7.49,6.595,2395
"947",336794,"Galaxy Trucker",2021,947,7.64,6.594,1975
"948",127518,"A Distant Plain",2013,948,7.84,6.594,1653
"949",233262,"Tidal Blades: Heroes of the Reef",2020,949,7.64,6.593,2148
"950",185589,"Islebound",2016,950,7.18,6.593,3418
"951",277700,"Merchants Cove",2021,951,7.63,6.593,2069
"952",156776,"Warhammer 40,000: Conquest",2014,952,7.36,6.592,3057
"953",244654,"Wildlands",2018,953,7.3,6.592,3032
"954",200954,"Fields of Green",2016,954,7.15,6.592,3577
"955",253284,"Ticket to Ride: New York",2018,955,6.97,6.59,5855
"956",164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017,956,7.62,6.59,1980
"957",104710,"Wiz-War (Eighth Edition)",2012,957,7.05,6.589,4846
"958",161882,"Irish Gauge",2014,958,7.3,6.589,2742
"959",72225,"CO₂",2012,959,7.12,6.588,3813
"960",157809,"Nations: The Dice Game",2014,960,6.96,6.586,5351
"961",141517,"A Study in Emerald",2013,961,7.19,6.586,3277
"962",298383,"Golem",2021,962,7.68,6.585,1878
"963",8203,"Hey, That's My Fish!",2003,963,6.69,6.584,20531
"964",163154,"Falling Sky: The Gallic Revolt Against Caesar",2016,964,7.85,6.583,1629
"965",104363,"Rex: Final Days of an Empire",2012,965,7.07,6.582,4373
"966",294612,"Unlock!: Epic Adventures",2019,966,7.79,6.582,1603
"967",177524,"ICECOOL",2016,967,6.8,6.582,9876
"968",217449,"NMBR 9",2017,968,6.89,6.581,6725
"969",242684,"Reavers of Midgard",2019,969,7.42,6.581,2439
"970",229892,"Container: 10th Anniversary Jumbo Edition!",2018,970,7.68,6.58,1768
"971",40793,"Dice Town",2009,971,6.86,6.58,7255
"972",191231,"Via Nebula",2016,972,7.04,6.579,4262
"973",23540,"Shikoku 1889",2004,973,7.97,6.578,1380
"974",245487,"Orchard: A 9 card solitaire game",2018,974,7.42,6.578,2432
"975",85897,"Thunderstone: Dragonspire",2011,975,7.33,6.577,2685
"976",160018,"Smash Up: Monster Smash",2014,976,7.28,6.576,3085
"977",130176,"Tales & Games: The Hare & the Tortoise",2011,977,7.09,6.576,3955
"978",1822,"Wilderness War",2001,978,7.72,6.575,1790
"979",270971,"Era: Medieval Age",2019,979,7.24,6.575,3154
"980",208024,"The Reckoners",2018,980,7.74,6.575,1816
"981",22825,"Tide of Iron",2007,981,7.2,6.575,3805
"982",304051,"Creature Comforts",2022,982,7.68,6.574,2050
"983",136991,"Loony Quest",2015,983,6.91,6.574,6094
"984",217861,"Paper Tales",2017,984,7.05,6.573,4275
"985",316412,"The LOOP",2020,985,7.83,6.573,1739
"986",171233,"The Big Book of Madness",2015,986,6.92,6.573,6315
"987",823,"The Lord of the Rings",2000,987,6.74,6.572,15097
"988",191300,"Archaeology: The New Expedition",2016,988,7.14,6.571,3538
"989",6830,"Zendo",2001,989,7.23,6.571,3000
"990",198454,"When I Dream",2016,990,7.01,6.571,4886
"991",291508,"Tiny Epic Dinosaurs",2020,991,7.38,6.57,2497
"992",89409,"BattleCON: War of Indines",2010,992,7.69,6.57,1870
"993",1301,"Netrunner",1996,993,7.44,6.57,2399
"994",60,"Vinci",1999,994,7.07,6.57,4015
"995",45986,"Stronghold",2009,995,7.14,6.569,3440
"996",25568,"Metropolys",2008,996,7.03,6.569,4146
"997",279254,"Ecos: First Continent",2019,997,7.17,6.567,3326
"998",241266,"Little Town",2017,998,7.24,6.565,3072
"999",35497,"Fauna",2008,999,7.03,6.565,4304
"1000",317457,"Dinosaur World",2021,1000,7.5,6.564,2238
