"","ID","Name","Year","Rank","Average","Bayes.average","Users.rated"
"606",163166,"One Night Ultimate Werewolf: Daybreak",2015,607,7.33,6.828,5547
"607",177478,"IKI",2015,608,7.71,6.828,2902
"608",209778,"Magic Maze",2017,609,6.99,6.828,19129
"609",121408,"Trains",2012,610,7.14,6.827,8142
"610",73171,"Earth Reborn",2010,611,7.63,6.823,3328
"611",296912,"Fort",2020,612,7.2,6.822,7361
"612",432,"6 nimmt!",1994,613,6.95,6.821,25872
"613",13004,"The Downfall of Pompeii",2004,614,7.15,6.821,8006
"614",180511,"Shakespeare",2015,615,7.43,6.819,4186
"615",3201,"Lord of the Rings: The Confrontation",2002,616,7.21,6.819,6796
"616",58281,"Summoner Wars",2009,617,7.23,6.817,6458
"617",21763,"Mr. Jack",2006,618,6.99,6.815,17041
"618",50750,"Belfort",2011,619,7.22,6.815,6228
"619",699,"HeroQuest",1989,620,7.17,6.815,12455
"620",171499,"Cacao",2015,621,7.09,6.812,10007
"621",107529,"Kingdom Builder",2011,622,6.95,6.812,22064
"622",258036,"Between Two Castles of Mad King Ludwig",2018,623,7.27,6.807,5514
"623",30380,"Cuba",2007,624,7.13,6.807,8175
"624",190082,"Whitehall Mystery",2017,625,7.56,6.806,3363
"625",100423,"Elder Sign",2011,626,6.97,6.805,24176
"626",121288,"Dixit: Journey",2012,627,7.4,6.805,4463
"627",70512,"Luna",2010,628,7.3,6.805,4885
"628",244115,"Shards of Infinity",2018,629,7.51,6.803,3763
"629",150997,"Shadows of Brimstone: Swamps of Death",2014,630,8.03,6.803,2351
"630",266830,"QE",2019,631,7.42,6.802,3877
"631",271518,"Disney Villainous: Wicked to the Core",2019,632,7.6,6.802,3700
"632",88,"Torres",1999,633,7.1,6.802,9349
"633",113294,"Escape: The Curse of the Temple",2012,634,6.97,6.8,16435
"634",203416,"Exit: The Game – The Pharaoh's Tomb",2016,635,7.18,6.798,6188
"635",126792,"Myrmes",2012,636,7.27,6.798,5395
"636",284189,"Foundations of Rome",2022,637,8.07,6.798,2063
"637",340466,"Unfathomable",2021,639,7.65,6.795,3276
"638",153016,"Telestrations: 12 Player Party Pack",2011,640,7.75,6.795,2623
"639",20963,"Fury of Dracula (Second Edition)",2005,641,7.11,6.793,9177
"640",134726,"Smash Up: Awesome Level 9000",2013,642,7.23,6.793,6850
"641",160495,"ZhanGuo",2014,643,7.57,6.792,3108
"642",213893,"Yamataï",2017,644,7.2,6.792,6230
"643",123540,"Tokaido",2012,646,6.95,6.79,23857
"644",163839,"Feudum",2017,647,7.63,6.79,3418
"645",233247,"Civilization: A New Dawn",2017,648,7.28,6.789,5901
"646",87890,"Prêt-à-Porter",2010,649,7.36,6.789,4414
"647",318182,"Imperium: Legends",2021,650,7.89,6.788,2326
"648",193558,"The Oracle of Delphi",2016,651,7.29,6.788,4819
"649",116998,"Thunderstone Advance: Towers of Ruin",2012,652,7.34,6.788,4703
"650",65532,"Defenders of the Realm",2010,653,7.28,6.788,5390
"651",240980,"Blood on the Clocktower",2022,654,8.24,6.787,2193
"652",552,"Bus",1999,655,7.58,6.787,2976
"653",165401,"Wir sind das Volk!",2014,656,7.83,6.787,2333
"654",173064,"Leaving Earth",2015,657,7.74,6.786,2728
"655",155624,"Specter Ops",2015,658,7.2,6.786,6167
"656",135779,"A Fake Artist Goes to New York",2011,659,7.16,6.784,6696
"657",242639,"Treasure Island",2018,660,7.26,6.784,5464
"658",2955,"Mexica",2002,661,7.24,6.783,5564
"659",154825,"Arkwright",2014,662,7.81,6.783,2320
"660",146278,"Tash-Kalar: Arena of Legends",2013,664,7.17,6.782,6767
"661",2398,"Cribbage",1630,665,7.08,6.782,9314
"662",338834,"MicroMacro: Crime City – Full House",2021,666,7.77,6.781,2384
"663",69789,"Ascension: Deckbuilding Game",2010,667,7.04,6.781,12846
"664",132018,"Churchill",2015,668,7.67,6.78,2774
"665",168584,"Love Letter: Batman",2015,669,7.26,6.779,5430
"666",156336,"Onirim (Second Edition)",2014,670,7.06,6.777,9539
"667",162007,"Steampunk Rally",2015,671,7.18,6.777,6460
"668",231581,"AuZtralia",2018,672,7.38,6.777,4213
"669",306040,"Merv: The Heart of the Silk Road",2020,673,7.59,6.776,3027
"670",181521,"Warhammer Quest: The Adventure Card Game",2015,674,7.32,6.776,5277
"671",7717,"Carcassonne: The Castle",2003,675,7.1,6.774,8014
"672",270970,"Century: A New World",2019,676,7.37,6.774,4261
"673",226320,"My Little Scythe",2017,677,7.29,6.773,5067
"674",15364,"Vegas Showdown",2005,678,7.16,6.772,6256
"675",72321,"The Networks",2016,679,7.17,6.772,6096
"676",3307,"Wallenstein",2002,680,7.46,6.772,3578
"677",280794,"Etherfields",2020,681,8,6.771,2710
"678",143741,"BANG! The Dice Game",2013,682,6.92,6.77,22644
"679",284760,"Disney Villainous: Evil Comes Prepared",2019,683,7.6,6.77,3445
"680",232219,"Dragon Castle",2017,684,7.14,6.769,7068
"681",73761,"K2",2010,685,7.03,6.768,10031
"682",9823,"Advanced Squad Leader: Starter Kit #1",2004,686,7.85,6.768,2546
"683",293296,"Splendor: Marvel",2020,687,7.64,6.768,3065
"684",241724,"Villagers",2019,688,7.22,6.766,6201
"685",71721,"Space Hulk: Death Angel – The Card Game",2010,689,7,6.766,12964
"686",167400,"Ashes Reborn: Rise of the Phoenixborn",2015,690,7.28,6.765,5713
"687",283864,"Trails of Tucana",2019,691,7.43,6.765,3525
"688",214880,"City of the Big Shoulders",2019,692,7.8,6.765,2363
"689",242574,"Century: Eastern Wonders",2018,693,7.15,6.764,6794
"690",300300,"Chronicles of Crime: 1400",2020,694,7.82,6.763,2869
"691",22345,"Yspahan",2006,695,7.07,6.762,7974
"692",55600,"Shipyard",2009,696,7.35,6.762,3931
"693",183840,"Oh My Goods!",2015,697,7,6.761,11577
"694",256382,"Disney Villainous",2018,698,7.01,6.761,16362
"695",281442,"Trismegistus: The Ultimate Formula",2019,699,7.62,6.76,3058
"696",249381,"The Estates",2018,700,7.44,6.759,3424
"697",31563,"Middle-Earth Quest",2009,701,7.38,6.759,4118
"698",168435,"Between Two Cities",2015,702,7,6.758,10555
"699",244114,"Yellow & Yangtze",2018,703,7.86,6.757,2157
"700",143515,"Coal Baron",2013,704,7.28,6.757,4629
"701",283863,"The Magnificent",2019,705,7.57,6.757,2956
"702",483,"Diplomacy",1959,706,7.04,6.756,12798
"703",68425,"Eminent Domain",2011,707,7,6.754,10165
"704",20100,"Wits & Wagers",2005,709,6.93,6.752,14474
"705",255692,"New Frontiers",2018,710,7.45,6.751,3321
"706",214887,"CO₂: Second Chance",2018,711,7.58,6.75,2988
"707",173442,"Empires: Age of Discovery",2015,712,7.85,6.75,2131
"708",244228,"Reef",2018,713,7.04,6.75,8594
"709",586,"Up Front",1983,714,7.88,6.749,2233
"710",286751,"Zombicide: 2nd Edition",2021,715,8.07,6.749,2218
"711",218074,"Detective: City of Angels",2019,716,7.92,6.748,2043
"712",2163,"Space Hulk",1989,717,7.48,6.747,3784
"713",280480,"Crystal Palace",2019,718,7.55,6.746,2960
"714",179803,"Arcadia Quest: Inferno",2017,719,7.91,6.745,2231
"715",201825,"Ex Libris",2017,720,7.16,6.744,6071
"716",192457,"Cry Havoc",2016,721,7.15,6.744,6546
"717",292375,"The Great Wall",2021,722,7.86,6.744,2367
"718",220520,"Caverna: Cave vs Cave",2017,723,7.13,6.743,6165
"719",301255,"Whistle Mountain",2020,724,7.68,6.743,2506
"720",156943,"Saint Petersburg (Second Edition)",2014,725,7.47,6.742,3212
"721",21882,"Blue Moon City",2006,726,7.04,6.742,8252
"722",200147,"Kanagawa",2016,727,7.06,6.742,8278
"723",47185,"Warhammer: Invasion",2009,728,7.23,6.74,5898
"724",162286,"Super Motherload",2015,729,7.36,6.74,3782
"725",43528,"World Without End",2009,730,7.24,6.74,4878
"726",36235,"The Duke",2013,731,7.34,6.739,4036
"727",169654,"Deep Sea Adventure",2014,732,6.94,6.738,13899
"728",170416,"Vast: The Crystal Caverns",2016,733,7.14,6.737,6566
"729",218333,"Rhino Hero: Super Battle",2017,734,7.26,6.736,4622
"730",137988,"Zombicide Season 2: Prison Outbreak",2013,735,7.36,6.735,4568
"731",26997,"1989: Dawn of Freedom",2012,737,7.79,6.731,2210
"732",204516,"878 Vikings: Invasions of England",2017,738,7.52,6.731,3115
"733",230244,"Black Angel",2019,740,7.3,6.729,4196
"734",158435,"Dogs of War",2014,741,7.52,6.729,2992
"735",2453,"Blokus",2000,742,6.86,6.728,25408
"736",40628,"Finca",2009,743,7.06,6.728,7193
"737",203417,"Exit: The Game – The Secret Lab",2016,744,7.08,6.727,6545
"738",160499,"King of New York",2014,745,6.91,6.727,15717
"739",356033,"Libertalia: Winds of Galecrest",2022,746,7.53,6.727,3028
"740",202670,"Ticket to Ride: Rails & Sails",2016,748,7.42,6.726,3876
"741",251678,"Railroad Ink: Blazing Red Edition",2018,749,7.13,6.726,6020
"742",204472,"Sub Terra",2017,750,7.38,6.726,4264
"743",198830,"Heroes of Land, Air & Sea",2018,751,7.62,6.725,2835
"744",220517,"The Shipwreck Arcana",2017,752,7.49,6.724,3039
"745",300877,"New York Zoo",2020,753,7.16,6.724,5532
"746",131287,"Panamax",2014,754,7.31,6.724,3870
"747",279613,"Unlock!: Timeless Adventures",2019,755,7.81,6.722,2073
"748",110277,"Among the Stars",2012,756,7.05,6.722,7033
"749",180593,"The Bloody Inn",2015,757,7.04,6.722,8145
"750",273330,"Bloodborne: The Board Game",2021,758,7.88,6.721,2613
"751",171273,"FUSE",2015,759,7.02,6.72,8181
"752",79127,"Star Trek: Fleet Captains",2011,760,7.49,6.72,3261
"753",256570,"Crown of Emara",2018,761,7.42,6.719,3275
"754",318009,"Dinosaur Island: Rawr 'n Write",2021,762,7.82,6.719,2208
"755",91872,"Dungeons & Dragons: The Legend of Drizzt Board Game",2011,763,7.23,6.719,6109
"756",45,"Perudo",1800,764,6.91,6.718,13988
"757",1035,"Squad Leader",1977,765,7.53,6.717,3336
"758",51,"Ricochet Robots",1999,766,7.02,6.715,8656
"759",41,"Can't Stop",1980,767,6.87,6.714,15991
"760",244608,"Menara",2018,768,7.45,6.713,3092
"761",156566,"Lords of Xidit",2014,769,7.11,6.713,5907
"762",117915,"Yedo",2012,770,7.37,6.711,3710
"763",197443,"Fugitive",2017,771,7.18,6.711,4880
"764",12002,"Jambo",2004,772,7,6.711,8189
"765",41002,"Vasco da Gama",2009,773,7.23,6.71,4455
"766",30957,"Tribune: Primus Inter Pares",2007,774,7.22,6.71,4572
"767",161417,"Red7",2014,775,6.89,6.709,14704
"768",38996,"Washington's War",2010,776,7.62,6.709,2507
"769",181687,"The Pursuit of Happiness",2015,777,7.18,6.708,4901
"770",191051,"Outlive",2017,779,7.31,6.707,4233
"771",194879,"Not Alone",2016,780,6.99,6.707,9765
"772",252153,"Tang Garden",2019,781,7.42,6.707,3525
"773",179275,"One Deck Dungeon",2016,782,6.99,6.706,10149
"774",217780,"Gentes",2017,783,7.42,6.706,3138
"775",12962,"Reef Encounter",2004,785,7.14,6.704,5080
"776",218121,"Dice Hospital",2018,786,7.15,6.704,5333
"777",163602,"XCOM: The Board Game",2015,788,7.01,6.702,8608
"778",177590,"13 Days: The Cuban Missile Crisis, 1962",2016,789,7.25,6.702,4258
"779",336794,"Galaxy Trucker",2021,790,7.61,6.701,2597
"780",298383,"Golem",2021,791,7.65,6.699,2431
"781",528,"ZÈRTZ",1999,792,7.27,6.698,4153
"782",145659,"Scoville",2014,793,7.14,6.698,5193
"783",24800,"Conflict of Heroes: Awakening the Bear! – Russia 1941-42",2008,794,7.5,6.697,3042
"784",30645,"Tammany Hall",2007,795,7.28,6.697,3936
"785",234671,"Pandemic: Rising Tide",2017,796,7.58,6.697,2599
"786",175117,"Celestia",2015,797,6.95,6.696,10138
"787",103886,"Star Wars: The Card Game",2012,799,7.18,6.694,5630
"788",218479,"Cerebria: The Inside World",2018,800,7.78,6.693,2293
"789",179172,"Unfair",2017,801,7.33,6.693,4360
"790",15512,"Incan Gold",2005,802,6.83,6.693,19405
"791",12891,"Friedrich",2004,803,7.57,6.692,2703
"792",16747,"Tumblin' Dice",2004,804,7.21,6.691,4299
"793",176165,"Dale of Merchants",2015,805,7.18,6.691,4934
"794",166384,"Spyfall",2014,806,6.82,6.689,20160
"795",137269,"Spyrium",2013,807,7.05,6.688,6128
"796",276498,"Paris: La Cité de la Lumière",2019,808,7.36,6.688,3576
"797",244992,"The Mind",2018,809,6.81,6.687,26286
"798",12902,"Carcassonne: The City",2004,810,7.21,6.687,4369
"799",148575,"Marvel Dice Masters: Avengers vs. X-Men",2014,811,7.12,6.686,5647
"800",119788,"Hyperborea",2014,812,7.19,6.685,4739
"801",316412,"The LOOP",2020,813,7.78,6.685,2237
"802",304051,"Creature Comforts",2022,814,7.61,6.685,2748
"803",35570,"Tinners' Trail",2008,815,7.24,6.685,3992
"804",244331,"Blue Lagoon",2018,816,7.2,6.685,4222
"805",122298,"Morels",2012,817,6.99,6.684,8358
"806",94,"Union Pacific",1999,818,7.21,6.684,4264
"807",1465,"Wizard",1984,819,6.94,6.683,10115
"808",113997,"Tajemnicze Domostwo",2013,820,7.13,6.683,5174
"809",214029,"SpaceCorp: 2025-2300AD",2018,821,7.7,6.683,2294
"810",8125,"Santiago",2003,822,7.12,6.683,5091
"811",228328,"Rurik: Dawn of Kiev",2019,823,7.83,6.683,2095
"812",139898,"Brew Crafters",2013,825,7.42,6.679,3032
"813",195137,"Catacombs (Third Edition)",2015,826,7.51,6.676,2722
"814",65244,"Forbidden Island",2010,827,6.77,6.676,47216
"815",155362,"Ca$h 'n Guns: Second Edition",2014,828,6.85,6.676,14363
"816",53953,"Thunderstone",2009,829,6.92,6.674,10391
"817",129948,"The Palaces of Carrara",2012,830,7.15,6.674,4525
"818",1041,"San Marco",2001,831,7.18,6.674,4403
"819",26990,"Container",2007,832,7.15,6.673,4608
"820",91514,"Rhino Hero",2011,833,6.92,6.673,10074
"821",275467,"Letter Jam",2019,834,7.23,6.672,3939
"822",326494,"The Adventures of Robin Hood",2021,835,7.62,6.672,2444
"823",224597,"Warhammer Underworlds: Shadespire",2017,836,7.68,6.672,2774
"824",216459,"The Lost Expedition",2017,837,7.06,6.671,6322
"825",307002,"Regicide",2020,838,7.51,6.671,2801
"826",37380,"Roll Through the Ages: The Bronze Age",2008,839,6.86,6.669,11885
"827",177678,"Signorie",2015,841,7.4,6.669,2981
"828",306881,"Railroad Ink Challenge: Lush Green Edition",2021,842,7.73,6.668,2031
"829",299047,"Disney Villainous: Perfectly Wretched",2020,844,7.72,6.667,2459
"830",296237,"Warp's Edge",2020,845,7.77,6.666,2037
"831",98229,"Pictomania",2011,846,7.27,6.666,3642
"832",234477,"Battle for Rokugan",2017,847,7.44,6.666,3186
"833",154458,"Akrotiri",2014,848,7.2,6.665,4228
"834",29368,"Last Night on Earth: The Zombie Game",2007,849,6.92,6.665,13929
"835",254386,"Raccoon Tycoon",2018,850,7.34,6.664,3448
"836",82421,"Summoner Wars: Phoenix Elves vs Tundra Orcs",2009,851,7.51,6.664,2635
"837",173,"Formula Dé",1997,852,6.99,6.664,7772
"838",285984,"Last Bastion",2019,853,7.52,6.663,2758
"839",26566,"Homesteaders",2009,854,7.2,6.661,3833
"840",131260,"Qwixx",2012,855,6.87,6.661,11876
"841",266164,"Babylonia",2019,856,7.68,6.661,2061
"842",56692,"Parade",2007,857,6.99,6.66,7044
"843",1345,"Genoa",2001,858,7.05,6.66,6056
"844",223953,"Kitchen Rush",2017,859,7.27,6.66,3608
"845",2181,"Bridge",1925,860,7.45,6.659,3012
"846",329465,"Red Rising",2021,861,7.09,6.658,5815
"847",2093,"Mahjong",1850,862,7.04,6.658,7093
"848",156689,"Legendary: A Marvel Deck Building Game – Villains",2014,863,7.55,6.658,2690
"849",277700,"Merchants Cove",2021,865,7.59,6.655,2518
"850",9440,"Maharaja: The Game of Palace Building in India",2004,866,7.11,6.655,5018
"851",256788,"Detective Club",2018,868,7.39,6.654,3099
"852",239464,"Palm Island",2018,869,7.13,6.654,5077
"853",346703,"7 Wonders: Architects",2021,870,7.05,6.653,6059
"854",108906,"Thunder Alley",2014,871,7.31,6.652,3422
"855",160851,"Lanterns: The Harvest Festival",2015,872,6.89,6.651,10760
"856",27976,"Heroscape Master Set: Swarm of the Marro",2007,873,7.63,6.651,2361
"857",219215,"Werewords",2017,874,7.15,6.651,4512
"858",195560,"Wasteland Express Delivery Service",2017,875,7.37,6.65,3264
"859",148319,"Tragedy Looper",2011,876,7.18,6.65,4356
"860",13642,"Louis XIV",2005,877,7.05,6.649,5437
"861",202408,"Adrenaline",2016,878,7.02,6.648,6288
"862",253499,"A War of Whispers",2019,879,7.39,6.648,3049
"863",238992,"Call to Adventure",2019,880,7.14,6.647,5281
"864",272738,"Jaws",2019,881,7.17,6.647,4968
"865",248065,"Zombicide: Invader",2019,882,7.85,6.646,2213
"866",172047,"The Others",2016,883,7.33,6.646,3790
"867",196526,"Coffee Roaster",2015,884,7.41,6.646,2781
"868",245643,"Luxor",2018,885,7.2,6.646,4108
"869",98351,"Core Worlds",2011,886,7.16,6.645,4188
"870",264052,"Circadians: First Light",2019,887,7.59,6.644,2289
"871",491,"Web of Power",2000,889,7.3,6.643,3468
"872",66356,"Dungeons & Dragons: Wrath of Ashardalon Board Game",2011,890,7.11,6.643,6351
"873",82420,"Summoner Wars: Guild Dwarves vs Cave Goblins",2009,891,7.57,6.643,2381
"874",151004,"Smash Up: Science Fiction Double Feature",2014,892,7.26,6.642,3927
"875",198740,"Lovecraft Letter",2017,893,7.21,6.641,3994
"876",904,"Nightmare Productions",2000,894,7.05,6.641,5347
"877",240,"Britannia",1986,895,7.2,6.641,4193
"878",59946,"Dungeons & Dragons: Castle Ravenloft Board Game",2010,896,6.98,6.641,8983
"879",27588,"Zooloretto",2007,897,6.81,6.639,14718
"880",65901,"Age of Industry",2010,898,7.35,6.639,2946
"881",8051,"Attika",2003,899,6.99,6.639,6478
"882",201921,"Tiny Epic Quest",2017,900,7,6.638,7018
"883",108784,"Ascension: Storm of Souls",2011,901,7.28,6.636,3527
"884",52461,"Legacy: The Testament of Duke de Crecy",2013,902,7.14,6.636,4249
"885",148729,"Maquis",2013,903,7.44,6.635,2768
"886",147151,"Concept",2013,904,6.79,6.635,18235
"887",235488,"Istanbul: The Dice Game",2017,905,7.16,6.635,4200
"888",106217,"Hawaii",2011,906,7.12,6.634,4426
"889",210296,"DinoGenics",2019,907,7.63,6.634,2195
"890",38054,"Snow Tails",2008,908,6.97,6.634,6297
"891",191977,"The Castles of Burgundy: The Card Game",2016,909,6.97,6.633,6482
"892",267319,"Roam",2019,910,7.33,6.633,3128
"893",346965,"Azul: Queen's Garden",2021,912,7.55,6.632,2510
"894",193214,"Meeple Circus",2017,913,7.06,6.631,5274
"895",272739,"Clinic: Deluxe Edition",2019,914,7.66,6.631,2089
"896",207830,"5-Minute Dungeon",2017,915,6.97,6.631,8588
"897",203427,"Fabled Fruit",2016,916,7,6.631,5766
"898",307305,"Bullet♥︎",2021,917,7.69,6.63,2069
"899",25669,"Qwirkle",2006,918,6.78,6.629,18438
"900",197405,"Tak",2017,919,7.6,6.629,2543
"901",270314,"Ohanami",2019,920,7.33,6.627,3019
"902",328479,"Living Forest",2021,921,7.34,6.626,3219
"903",242804,"Lowlands",2018,922,7.4,6.625,2707
"904",231218,"Black Sonata",2017,923,7.49,6.625,2534
"905",199966,"Kingsburg (Second Edition)",2017,924,7.44,6.624,2647
"906",125678,"DC Comics Deck-Building Game",2012,925,7.03,6.624,7033
"907",298065,"Santa Monica",2020,926,7.26,6.623,3378
"908",212402,"The Grimm Forest",2018,927,7.1,6.621,5438
"909",169124,"Flick 'em Up!",2015,929,6.88,6.62,8630
"910",154086,"Gold West",2015,930,7.32,6.62,2923
"911",239472,"Abomination: The Heir of Frankenstein",2019,931,7.48,6.617,2609
"912",284818,"Caylus 1303",2019,932,7.5,6.616,2410
"913",112,"Condottiere",1995,933,6.87,6.616,9578
"914",207243,"The City of Kings",2018,934,7.6,6.613,2413
"915",19600,"Antike",2005,935,7.09,6.611,4669
"916",245487,"Orchard: A 9 card solitaire game",2018,936,7.41,6.61,2716
"917",233262,"Tidal Blades: Heroes of the Reef",2020,937,7.62,6.61,2339
"918",66505,"The Speicherstadt",2010,938,7.03,6.609,4988
"919",95064,"Ascension: Return of the Fallen",2011,939,7.28,6.608,3290
"920",299684,"Khôra: Rise of an Empire",2021,941,7.49,6.608,2457
"921",554,"La Città",2000,942,7.02,6.607,5193
"922",317457,"Dinosaur World",2021,943,7.47,6.606,2591
"923",337765,"Brian Boru: High King of Ireland",2021,944,7.63,6.605,2061
"924",171669,"Discoveries: The Journals of Lewis & Clark",2015,945,7.04,6.605,4768
"925",180680,"Automobiles",2016,946,7.23,6.604,3229
"926",195314,"Herbaceous",2017,947,7.06,6.603,4921
"927",224,"History of the World",1991,948,7.12,6.602,4517
"928",228504,"Cat Lady",2017,949,7.05,6.601,5180
"929",174570,"Legendary Encounters: A Predator Deck Building Game",2015,951,7.42,6.6,2646
"930",939,"Star Wars: The Queen's Gambit",2000,952,7.55,6.6,2197
"931",227515,"Riverboat",2017,953,7.44,6.599,2435
"932",15817,"Manila",2005,954,6.98,6.599,5876
"933",318560,"Witchstone",2021,956,7.63,6.598,2032
"934",72287,"Mr. Jack Pocket",2010,957,6.86,6.598,8350
"935",66056,"Rivals for Catan",2010,958,6.96,6.597,6925
"936",316546,"Clever Cubed",2020,959,7.59,6.596,2093
"937",178336,"World's Fair 1893",2016,960,7.17,6.596,3700
"938",157403,"Black Fleet",2014,961,7,6.595,5334
"939",230080,"Majesty: For the Realm",2017,962,6.95,6.595,6006
"940",207691,"Railroad Revolution",2016,963,7.34,6.594,2706
"941",218509,"Empires of the Void II",2018,964,7.49,6.594,2330
"942",204027,"Cottage Garden",2016,965,6.87,6.594,7981
"943",244654,"Wildlands",2018,966,7.29,6.593,3134
"944",158275,"Marvel Dice Masters: Uncanny X-Men",2014,967,7.16,6.593,3801
"945",150999,"Valley of the Kings",2014,968,7.03,6.593,4652
"946",1382,"Winner's Circle",2001,970,6.98,6.592,5405
"947",200077,"Mint Works",2017,971,6.96,6.592,6100
"948",69779,"Polis: Fight for the Hegemony",2012,972,7.52,6.592,2311
"949",161882,"Irish Gauge",2014,973,7.28,6.589,2892
"950",291508,"Tiny Epic Dinosaurs",2020,975,7.37,6.588,2731
"951",131646,"Merchant of Venus (Second Edition)",2012,976,7.14,6.588,3790
"952",75449,"Firenze",2010,977,7.24,6.588,3084
"953",156776,"Warhammer 40,000: Conquest",2014,978,7.36,6.588,3101
"954",161866,"Zombicide Season 3: Rue Morgue",2015,979,7.52,6.587,2664
"955",164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017,980,7.61,6.587,2031
"956",200954,"Fields of Green",2016,981,7.15,6.587,3630
"957",168917,"Smash Up: Pretty Pretty Smash Up",2015,982,7.24,6.586,3460
"958",141517,"A Study in Emerald",2013,983,7.2,6.586,3332
"959",104710,"Wiz-War (Eighth Edition)",2012,984,7.05,6.586,4885
"960",185589,"Islebound",2016,985,7.17,6.586,3469
"961",253284,"Ticket to Ride: New York",2018,988,6.95,6.584,6077
"962",270971,"Era: Medieval Age",2019,989,7.23,6.582,3328
"963",72225,"CO₂",2012,990,7.12,6.582,3846
"964",177524,"ICECOOL",2016,991,6.8,6.581,10166
"965",8203,"Hey, That's My Fish!",2003,992,6.69,6.581,20739
"966",157809,"Nations: The Dice Game",2014,994,6.95,6.58,5439
"967",242684,"Reavers of Midgard",2019,996,7.41,6.577,2554
"968",40793,"Dice Town",2009,997,6.86,6.577,7343
"969",217449,"NMBR 9",2017,998,6.88,6.576,6939
"970",104363,"Rex: Final Days of an Empire",2012,999,7.07,6.575,4406
"971",279254,"Ecos: First Continent",2019,1001,7.16,6.574,3539
"972",191300,"Archaeology: The New Expedition",2016,1003,7.14,6.571,3675
"973",191231,"Via Nebula",2016,1004,7.04,6.571,4328
"974",130176,"Tales & Games: The Hare & the Tortoise",2011,1005,7.09,6.571,4002
"975",241266,"Little Town",2017,1006,7.22,6.57,3295
"976",276894,"Ticket to Ride: London",2019,1007,7.13,6.569,3723
"977",823,"The Lord of the Rings",2000,1008,6.74,6.569,15237
"978",160018,"Smash Up: Monster Smash",2014,1009,7.27,6.568,3120
"979",171233,"The Big Book of Madness",2015,1010,6.92,6.567,6439
"980",136991,"Loony Quest",2015,1011,6.9,6.567,6187
"981",85897,"Thunderstone: Dragonspire",2011,1012,7.32,6.566,2696
"982",22825,"Tide of Iron",2007,1014,7.2,6.565,3824
"983",217861,"Paper Tales",2017,1015,7.04,6.565,4429
"984",25568,"Metropolys",2008,1016,7.03,6.565,4174
"985",153065,"Linko!",2014,1017,7,6.564,4676
"986",11971,"Cockroach Poker",2004,1018,6.77,6.563,11388
"987",35497,"Fauna",2008,1019,7.03,6.563,4363
"988",60,"Vinci",1999,1021,7.07,6.562,4027
"989",6830,"Zendo",2001,1022,7.22,6.562,3046
"990",35052,"Axis & Allies Anniversary Edition",2008,1024,7.44,6.561,2877
"991",45986,"Stronghold",2009,1025,7.14,6.561,3448
"992",198454,"When I Dream",2016,1026,6.99,6.56,5061
"993",1301,"Netrunner",1996,1027,7.44,6.56,2418
"994",299960,"Alma Mater",2020,1029,7.44,6.558,2313
"995",223750,"Hardback",2018,1030,7.2,6.556,3097
"996",55427,"Mr. Jack in New York",2009,1031,7.19,6.556,3299
"997",256589,"Rallyman: GT",2020,1032,7.26,6.555,3275
"998",134352,"Two Rooms and a Boom",2013,1033,6.99,6.555,4939
"999",97903,"Terror in Meeple City",2013,1034,6.84,6.555,7408
"1000",172931,"Outfoxed!",2014,1035,7.17,6.555,3544
"1001",146312,"Ghost Fightin' Treasure Hunters",2013,1036,7.14,6.554,3598
"1002",222514,"Batman: Gotham City Chronicles",2019,1038,7.65,6.553,2483
"1003",122522,"Smash Up",2012,1039,6.72,6.551,25912
"1004",194880,"Dream Home",2016,1040,6.88,6.55,6668
"1005",681,"Quarto",1991,1041,6.87,6.55,6981
"1006",21523,"Runebound: Second Edition",2005,1042,6.88,6.55,7958
"1007",1608,"Ambush!",1983,1043,7.49,6.549,2314
"1008",18100,"China",2005,1044,6.99,6.548,4444
"1009",91536,"Quarriors!",2011,1045,6.74,6.546,13588
"1010",221,"Ikusa",1986,1046,7.02,6.545,5092
"1011",16992,"Tsuro",2005,1048,6.67,6.543,26286
"1012",176371,"Explorers of the North Sea",2016,1050,7.29,6.543,2737
"1013",331787,"Tiny Epic Dungeons",2021,1051,7.65,6.541,2295
"1014",135382,"Shadowrun: Crossfire",2014,1053,7.13,6.541,3604
"1015",176544,"Automania",2015,1054,7.32,6.539,2416
"1016",142326,"Eight-Minute Empire: Legends",2013,1055,6.94,6.539,4990
"1017",551,"Battle Cry",1999,1056,7.15,6.539,3504
"1018",159473,"Quartermaster General",2014,1057,7.34,6.538,2616
"1019",245476,"CuBirds",2018,1058,6.95,6.538,5337
"1020",152162,"Diamonds: Second Edition",2014,1059,6.91,6.537,5273
"1021",181796,"The Prodigals Club",2015,1060,7.3,6.537,2499
"1022",17329,"Animal Upon Animal",2005,1061,6.8,6.535,7967
"1023",183571,"Deep Space D-6",2015,1062,7.2,6.534,3288
"1024",24068,"Shadow Hunters",2005,1063,6.82,6.533,8491
"1025",261114,"Men at Work",2019,1064,7.26,6.533,2739
"1026",145639,"Coconuts",2013,1065,7.03,6.533,4192
"1027",229265,"Wendake",2017,1066,7.5,6.532,2044
"1028",37628,"Haggis",2010,1067,6.98,6.531,4244
"1029",230933,"Merlin",2017,1068,7.12,6.531,3405
