"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2019,4,7,1,NA,7,NA,NA,7,0,1,0,0,1,1,0,1,0,0,1,7,NA,7,NA,NA,7,-4
"2",2019,6,6,1,NA,6,NA,NA,6,0,1,0,0,1,2,0,2,0,0,2,6.5,NA,6.5,NA,NA,6.5,-2
"3",2019,7,7.66666666666667,6,9,7.4,8,9,7.4,1,5,1,1,5,8,1,7,1,1,7,7.375,9,7.14285714285714,8,9,7.14285714285714,-1
"4",2019,8,8.49796875,64,8.79326530612245,7.53333333333333,8,8.49315789473684,8.5,49,15,5,19,45,72,50,22,6,20,52,8.37319444444444,8.7974,7.40909090909091,8,8.5185,8.31730769230769,0
"5",2019,9,8.08217391304348,184,8.51142857142857,6.96274509803922,7.34782608695652,8.04444444444444,8.09135135135135,133,51,23,36,148,256,183,73,29,56,200,8.1640234375,8.58956284153005,7.0972602739726,7.48275862068965,8.21375,8.1501,1
"6",2019,10,7.94535031847134,157,8.33252427184466,7.20685185185185,7.44619047619048,7.515625,8.05536,103,54,21,32,125,413,286,127,50,88,325,8.08089588377724,8.49699300699301,7.14385826771653,7.4674,7.95988636363636,8.11366153846154,2
"7",2019,11,7.95535433070866,127,8.37951807228916,7.15522727272727,6.54166666666667,8.13571428571429,7.90434343434343,83,44,12,28,99,540,369,171,62,116,424,8.05137037037037,8.47056910569106,7.14678362573099,7.28822580645161,8.0023275862069,8.06478773584906,3
"8",2019,12,8.02523840707965,113,8.18240840909091,7.472,8.16666666666667,7.86111111111111,8.05633621052632,88,25,9,18,95,653,457,196,71,134,519,8.04684830015314,8.41508083150985,7.18826530612245,7.39957746478873,7.98335820895522,8.06324073217726,4
"9",2020,1,7.96709221276596,235,8.26736842105263,7.41718879518072,7.076,7.61944444444444,8.02998326633166,152,83,25,36,199,888,609,279,96,170,718,8.02574167792793,8.37821336617406,7.25636799283154,7.3153125,7.90629411764706,8.05402313370474,5
"10",2020,2,8.00411912547528,263,8.32464155913978,7.22987012987013,6.76470588235294,7.9656862745098,8.01336476415094,186,77,17,51,212,1151,795,356,113,221,930,8.02080099044309,8.36567958490566,7.25063671348315,7.23247787610619,7.92,8.04475477419355,6
