"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2015,1,9.5,2,NA,9.5,NA,9.5,NA,0,2,0,2,0,2,0,2,0,2,0,9.5,NA,9.5,NA,9.5,NA,-1
"2",2015,2,7.435,20,7.9,6.57142857142857,7,7.5,7.41333333333333,13,7,1,5,15,22,13,9,1,7,15,7.62272727272727,7.9,7.22222222222222,7,8.07142857142857,7.41333333333333,0
"3",2015,3,7.11931818181818,44,7.5547619047619,6.72173913043478,7,7.57142857142857,7.03378378378378,21,23,4,7,37,66,34,32,5,14,52,7.28712121212121,7.68676470588235,6.8625,7,7.82142857142857,7.14326923076923,1
"4",2015,4,7.01742424242424,66,7.61111111111111,6.60641025641026,7,6.67666666666667,7.11764705882353,27,39,5,15,51,132,61,71,10,29,103,7.15227272727273,7.65327868852459,6.72183098591549,7,7.22931034482759,7.13058252427185,2
"5",2015,5,7.07644628099174,121,7.46190476190476,6.87151898734177,7.47,6.812,7.1453125,42,79,15,25,96,253,103,150,25,54,199,7.11600790513834,7.5752427184466,6.80066666666667,7.282,7.03611111111111,7.13768844221106,3
"6",2015,6,7.13270833333333,144,7.56940298507463,6.75272727272727,6.94363636363636,7.0284,7.1546218487395,67,77,22,25,119,397,170,227,47,79,318,7.12206549118388,7.57294117647059,6.78440528634361,7.1236170212766,7.03367088607595,7.14402515723271,4
"7",2015,7,7.21875,120,7.56272727272727,6.92769230769231,6.71944444444444,7.07173913043478,7.25360824742268,55,65,18,23,97,517,225,292,65,102,415,7.14450676982592,7.57044444444444,6.81630136986301,7.01169230769231,7.04225490196078,7.16963855421687,5
"8",2015,8,7.16937878787879,132,7.49690322580645,6.87928571428571,6.725,7.21571428571429,7.15265979381443,62,70,20,35,97,649,287,362,85,137,512,7.1495654853621,7.5545574912892,6.82848066298343,6.94423529411765,7.08656934306569,7.166421875,6
"9",2015,9,7.10629921259843,127,7.57627118644068,6.69852941176471,7.14705882352941,6.84090909090909,7.16190476190476,59,68,17,22,105,776,346,430,102,159,617,7.14248453608247,7.55826011560694,6.80793023255814,6.97803921568627,7.0525786163522,7.16565316045381,7
"10",2015,10,7.12565693430657,137,7.49735714285714,6.73731343283582,6.96666666666667,6.90434782608696,7.17030701754386,70,67,18,23,114,913,416,497,120,182,731,7.13995947426068,7.54801201923077,6.79841046277666,6.97633333333333,7.03384615384615,7.16637893296854,8
"11",2015,11,6.98481481481481,135,7.36147540983607,6.67432432432432,6.79166666666667,6.88333333333333,7.00042735042735,61,74,12,18,117,1048,477,571,132,200,848,7.11997423664122,7.5241572327044,6.7823292469352,6.95954545454545,7.0203,7.14348231132076,9
