"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2001,6,8.33333333333333,3,10,7.5,NA,NA,8.33333333333333,1,2,0,0,3,3,1,2,0,0,3,8.33333333333333,10,7.5,NA,NA,8.33333333333333,1
"2",2001,7,8,2,8,NA,NA,9,7,2,0,0,1,1,5,3,2,0,1,4,8.2,8.66666666666667,7.5,NA,9,8,2
"3",2001,9,9,2,10,8,NA,9,NA,1,1,0,2,0,7,4,3,0,3,4,8.42857142857143,9,7.66666666666667,NA,9,8,4
"4",2001,10,6,2,7,5,NA,5,7,1,1,0,1,1,9,5,4,0,4,5,7.88888888888889,8.6,7,NA,8,7.8,5
"5",2001,12,10,1,10,NA,NA,10,NA,1,0,0,1,0,10,6,4,0,5,5,8.1,8.83333333333333,7,NA,8.4,7.8,7
"6",2002,1,8,1,NA,8,NA,NA,8,0,1,0,0,1,11,6,5,0,5,6,8.09090909090909,8.83333333333333,7.2,NA,8.4,7.83333333333333,8
"7",2002,4,7,1,NA,7,NA,NA,7,0,1,0,0,1,12,6,6,0,5,7,8,8.83333333333333,7.16666666666667,NA,8.4,7.71428571428571,11
"8",2002,5,8,1,8,NA,NA,NA,8,1,0,0,0,1,13,7,6,0,5,8,8,8.71428571428571,7.16666666666667,NA,8.4,7.75,12
"9",2002,6,9.75,2,9.75,NA,NA,10,9.5,2,0,0,1,1,15,9,6,0,6,9,8.23333333333334,8.94444444444444,7.16666666666667,NA,8.66666666666667,7.94444444444444,13
"10",2002,7,6.75,4,6,9,NA,5,7.33333333333333,3,1,0,1,3,19,12,7,0,7,12,7.92105263157895,8.20833333333333,7.42857142857143,NA,8.14285714285714,7.79166666666667,14
"11",2002,8,7.25,4,7.33333333333333,7,NA,7,7.33333333333333,3,1,0,1,3,23,15,8,0,8,15,7.80434782608696,8.03333333333333,7.375,NA,8,7.7,15
"12",2002,9,7.5,2,10,5,NA,10,5,1,1,0,1,1,25,16,9,0,9,16,7.78,8.15625,7.11111111111111,NA,8.22222222222222,7.53125,16
